,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
8,Rudy Gobert,UTA,66.0,3.4,27.1,1.32,4.5,1.7,2.3,71.4,71.4,25.3,8.4,23.6,2.2,69.3,82.1,2021-22,roll-man
9,Jusuf Nurkic,POR,56.0,3.8,24.8,1.19,4.5,1.8,2.9,62.7,63.7,20.6,10.3,20.6,6.5,59.8,65.8,2021-22,roll-man
10,Nikola Jokic,DEN,74.0,4.0,16.9,1.07,4.3,1.8,3.5,50.0,54.8,8.7,7.0,8.0,3.3,48.8,44.4,2021-22,roll-man
11,Jakob Poeltl,SAS,68.0,3.7,29.7,1.16,4.3,2.0,3.3,60.8,60.8,12.6,5.5,12.6,5.5,58.3,60.7,2021-22,roll-man
12,Frank Kaminsky,PHX,9.0,3.2,36.7,1.28,4.1,1.3,2.3,57.1,61.9,24.1,10.3,20.7,6.9,58.6,78.5,2021-22,roll-man
13,John Collins,ATL,54.0,2.7,18.6,1.44,3.9,1.5,2.2,67.8,72.7,15.9,5.5,15.2,4.8,66.9,94.6,2021-22,roll-man
14,Jonas Valanciunas,NOP,74.0,3.4,20.0,1.1,3.7,1.5,2.9,52.3,57.9,6.0,8.4,6.0,1.2,49.8,48.6,2021-22,roll-man
15,Domantas Sabonis,SAC,15.0,3.0,15.8,1.24,3.7,1.5,2.3,65.7,67.1,15.6,11.1,13.3,4.4,62.2,70.8,2021-22,roll-man
16,Wendell Carter Jr.,ORL,62.0,3.4,23.3,1.06,3.6,1.5,2.9,50.3,55.9,8.2,7.2,8.2,1.4,49.5,44.0,2021-22,roll-man
17,Clint Capela,ATL,74.0,2.6,26.3,1.37,3.5,1.6,2.3,71.9,71.9,13.2,1.6,13.7,3.2,70.0,86.8,2021-22,roll-man
18,Christian Wood,HOU,68.0,2.9,16.9,1.2,3.4,1.3,2.4,53.7,64.2,12.8,7.2,12.8,3.6,52.3,66.9,2021-22,roll-man
19,Jarrett Allen,CLE,56.0,2.6,19.4,1.28,3.3,1.3,1.9,70.1,70.1,20.7,11.7,20.7,6.2,65.5,78.5,2021-22,roll-man
20,Richaun Holmes,SAC,45.0,2.6,29.6,1.27,3.3,1.4,2.2,65.7,65.7,13.7,8.5,13.7,6.8,62.4,76.3,2021-22,roll-man
21,Bam Adebayo,MIA,56.0,2.9,16.2,1.12,3.3,1.3,2.4,54.9,54.9,17.0,5.5,16.4,3.0,57.6,52.5,2021-22,roll-man
22,Karl-Anthony Towns,MIN,74.0,2.8,12.5,1.2,3.3,1.2,2.2,54.6,62.6,14.7,8.3,14.7,2.9,54.9,67.7,2021-22,roll-man
23,Mike Muscala,OKC,43.0,2.1,32.2,1.48,3.2,1.0,2.0,53.6,72.0,12.0,2.2,12.0,5.4,55.4,96.5,2021-22,roll-man
24,Jalen Smith,IND,22.0,2.6,22.7,1.17,3.1,1.1,2.1,51.1,59.6,15.5,5.2,15.5,1.7,55.2,63.8,2021-22,roll-man
25,JaVale McGee,PHX,74.0,2.1,24.8,1.4,2.9,1.2,1.7,73.0,73.0,19.0,5.2,18.3,6.5,71.2,89.5,2021-22,roll-man
26,Daniel Theis,HOU,26.0,2.7,31.1,1.06,2.9,1.1,2.2,49.1,56.1,12.7,9.9,12.7,2.8,49.3,43.2,2021-22,roll-man
27,Damian Jones,SAC,56.0,2.1,31.2,1.37,2.9,1.2,1.7,70.2,71.8,21.8,7.6,20.2,8.4,67.2,87.2,2021-22,roll-man
28,Montrezl Harrell,WAS,46.0,2.3,20.1,1.26,2.9,1.1,1.7,64.6,64.6,19.0,8.6,20.0,3.8,63.8,75.5,2021-22,roll-man
29,Dwight Powell,DAL,82.0,2.0,28.9,1.42,2.8,1.1,1.5,71.2,72.4,21.3,6.3,21.3,6.3,69.4,92.6,2021-22,roll-man
30,Isaiah Jackson,IND,36.0,2.4,29.7,1.2,2.8,1.2,2.0,63.4,63.4,12.9,8.2,12.9,4.7,61.2,66.9,2021-22,roll-man
31,Kristaps Porzingis,DAL,35.0,2.5,13.9,1.1,2.8,0.9,2.1,44.4,50.7,15.9,3.4,14.8,1.1,51.1,50.2,2021-22,roll-man
32,Greg Monroe,MIN,4.0,2.5,31.3,1.1,2.8,1.3,2.3,55.6,55.6,10.0,0.0,10.0,0.0,60.0,49.6,2021-22,roll-man
33,Daniel Gafford,WAS,72.0,2.1,28.3,1.32,2.8,1.2,1.9,65.9,65.9,11.9,2.6,11.9,4.0,66.2,82.5,2021-22,roll-man
34,Trey Lyles,DET,51.0,2.4,24.3,1.12,2.7,0.8,2.0,43.0,53.0,19.4,4.0,18.5,4.0,49.2,54.5,2021-22,roll-man
35,Brook Lopez,MIL,13.0,2.3,19.6,1.17,2.7,1.1,2.2,50.0,55.4,10.0,0.0,10.0,3.3,53.3,62.7,2021-22,roll-man
36,Willy Hernangomez,NOP,50.0,2.0,22.8,1.31,2.6,0.9,1.5,61.8,63.8,25.0,6.0,25.0,7.0,64.0,81.7,2021-22,roll-man
37,DeMarcus Cousins,MIL,17.0,2.1,24.5,1.22,2.6,0.9,1.8,50.0,58.3,25.0,8.3,25.0,16.7,50.0,69.6,2021-22,roll-man
38,Andre Drummond,BKN,24.0,1.9,16.9,1.4,2.6,1.2,1.6,74.4,74.4,8.9,8.9,8.9,4.4,68.9,90.2,2021-22,roll-man
39,Isaiah Roby,OKC,45.0,2.2,24.0,1.11,2.5,0.9,1.8,48.8,56.1,14.9,6.9,13.9,3.0,50.5,51.8,2021-22,roll-man
40,Marvin Bagley III,DET,18.0,1.8,13.6,1.36,2.5,1.1,1.6,69.0,70.7,18.2,0.0,21.2,9.1,66.7,86.4,2021-22,roll-man
41,Tristan Thompson,IND,4.0,3.0,36.4,0.83,2.5,1.3,2.8,45.5,45.5,8.3,0.0,8.3,0.0,41.7,10.2,2021-22,roll-man
42,Giannis Antetokounmpo,MIL,67.0,1.8,6.8,1.34,2.5,0.9,1.4,64.5,66.7,25.2,4.9,24.4,5.7,67.5,85.2,2021-22,roll-man
43,Zach Collins,SAS,28.0,2.2,26.5,1.15,2.5,1.0,1.9,50.0,56.5,9.8,4.9,9.8,3.3,50.8,59.5,2021-22,roll-man
44,Reggie Perry,POR,9.0,2.3,22.3,1.05,2.4,1.1,2.1,52.6,57.9,0.0,9.5,0.0,0.0,47.6,42.6,2021-22,roll-man
45,Derrick Favors,OKC,39.0,2.2,42.9,1.08,2.4,1.2,2.0,58.4,58.4,4.6,5.7,5.7,0.0,55.2,45.9,2021-22,roll-man
46,Montrezl Harrell,CHA,25.0,1.9,20.7,1.27,2.4,1.0,1.4,68.6,68.6,27.1,8.3,25.0,10.4,64.6,76.7,2021-22,roll-man
47,Daniel Theis,BOS,21.0,1.7,25.7,1.42,2.4,1.0,1.6,63.6,68.2,19.4,0.0,19.4,11.1,63.9,92.2,2021-22,roll-man
48,Goga Bitadze,IND,50.0,1.9,28.8,1.25,2.4,0.9,1.5,58.7,66.0,19.6,6.2,18.6,3.1,59.8,71.2,2021-22,roll-man
49,Brandon Clarke,MEM,64.0,1.6,19.1,1.41,2.3,1.0,1.4,72.4,72.4,18.6,2.0,17.6,6.9,72.5,91.4,2021-22,roll-man
50,Jeremiah Robinson-Earl,OKC,49.0,2.5,31.8,0.9,2.3,0.9,2.2,38.9,49.1,3.2,9.7,3.2,0.0,37.1,18.7,2021-22,roll-man
51,Mamadi Diakite,OKC,13.0,1.8,40.7,1.25,2.3,1.1,1.7,63.6,63.6,4.2,4.2,4.2,0.0,62.5,74.0,2021-22,roll-man
52,Naz Reid,MIN,77.0,2.0,25.0,1.15,2.3,0.8,1.7,50.8,57.0,14.1,6.4,14.1,2.6,53.2,59.1,2021-22,roll-man
53,Julius Randle,NYK,72.0,2.3,10.2,0.99,2.3,0.9,2.1,43.3,50.7,6.5,7.1,6.5,2.4,42.6,30.0,2021-22,roll-man
54,Serge Ibaka,MIL,19.0,1.5,24.6,1.48,2.3,0.9,1.4,63.0,72.2,10.3,3.4,10.3,6.9,62.1,96.9,2021-22,roll-man
55,Isaiah Hartenstein,LAC,68.0,1.9,24.9,1.26,2.3,0.9,1.5,64.6,66.7,17.5,8.7,16.7,4.8,62.7,75.9,2021-22,roll-man
56,Luka Garza,DET,32.0,1.9,32.1,1.16,2.2,0.8,1.8,46.6,56.9,11.5,1.6,11.5,8.2,47.5,61.9,2021-22,roll-man
57,Ivica Zubac,LAC,76.0,1.9,20.8,1.11,2.2,0.8,1.4,58.3,58.3,20.3,9.5,19.6,2.7,58.1,51.4,2021-22,roll-man
58,Nic Claxton,BKN,47.0,2.0,26.9,1.1,2.2,0.9,1.6,57.5,57.5,17.2,7.5,17.2,3.2,57.0,49.0,2021-22,roll-man
59,DeMarcus Cousins,DEN,31.0,2.7,27.0,0.81,2.2,0.7,2.1,32.3,40.0,14.1,10.6,12.9,1.2,36.5,8.6,2021-22,roll-man
60,Myles Turner,IND,42.0,1.9,16.5,1.16,2.2,0.9,1.8,52.0,59.3,4.9,4.9,4.9,2.5,50.6,61.5,2021-22,roll-man
61,Evan Mobley,CLE,69.0,2.4,15.4,0.93,2.2,0.9,1.9,47.4,50.0,11.5,9.7,10.3,1.8,46.1,22.6,2021-22,roll-man
62,Bobby Portis,MIL,72.0,1.9,13.4,1.1,2.1,0.8,1.7,46.3,57.7,3.7,7.4,3.7,1.5,44.1,48.2,2021-22,roll-man
63,Onyeka Okongwu,ATL,48.0,1.5,22.2,1.44,2.1,0.8,1.0,78.0,78.0,24.3,8.6,22.9,4.3,72.9,94.9,2021-22,roll-man
64,Udoka Azubuike,UTA,17.0,1.2,30.8,1.8,2.1,0.9,1.1,88.9,88.9,20.0,0.0,15.0,10.0,90.0,100.0,2021-22,roll-man
65,Bismack Biyombo,PHX,36.0,1.8,32.0,1.12,2.0,0.8,1.4,56.9,56.9,21.5,6.2,21.5,6.2,58.5,54.9,2021-22,roll-man
66,Maxi Kleber,DAL,59.0,1.7,23.8,1.14,2.0,0.7,1.6,43.6,56.9,6.8,2.9,5.8,1.0,44.7,58.0,2021-22,roll-man
67,Kevin Love,CLE,74.0,1.5,12.1,1.27,2.0,0.6,1.4,45.7,61.9,6.1,1.8,6.1,0.0,48.2,77.0,2021-22,roll-man
68,Hassan Whiteside,UTA,65.0,1.4,20.5,1.39,2.0,0.8,1.2,70.1,70.1,21.3,3.2,21.3,6.4,70.2,89.1,2021-22,roll-man
69,Moses Brown,CLE,14.0,1.6,27.5,1.27,2.0,0.9,1.2,76.5,76.5,9.1,13.6,9.1,0.0,68.2,77.7,2021-22,roll-man
70,Alex Len,SAC,39.0,1.9,30.4,1.0,1.9,0.8,1.6,51.6,53.2,10.7,10.7,10.7,4.0,49.3,33.2,2021-22,roll-man
71,Mitchell Robinson,NYK,72.0,1.3,19.8,1.42,1.9,0.8,1.1,72.8,72.8,14.6,3.1,14.6,2.1,72.9,92.2,2021-22,roll-man
72,LeBron James,LAL,56.0,1.3,4.7,1.43,1.9,0.7,1.2,60.0,69.2,12.3,1.4,12.3,2.7,63.0,93.0,2021-22,roll-man
73,Jalen Smith,PHX,29.0,1.7,26.4,1.15,1.9,0.6,1.3,48.6,55.4,22.9,6.3,22.9,6.3,54.2,58.8,2021-22,roll-man
74,Al Horford,BOS,69.0,1.9,19.1,0.95,1.8,0.7,1.7,42.6,49.1,5.4,7.0,5.4,1.6,41.1,25.3,2021-22,roll-man
75,Marquese Chriss,DAL,34.0,1.4,28.9,1.25,1.8,0.8,1.3,57.8,62.2,6.3,2.1,6.3,2.1,58.3,74.0,2021-22,roll-man
76,Terry Taylor,IND,33.0,1.2,15.2,1.45,1.8,0.8,1.1,69.4,72.2,10.0,2.5,10.0,2.5,70.0,95.7,2021-22,roll-man
77,Dewayne Dedmon,MIA,67.0,1.4,23.5,1.25,1.8,0.8,1.2,65.4,66.7,14.6,8.3,14.6,4.2,61.5,74.0,2021-22,roll-man
78,Jaxson Hayes,NOP,70.0,1.3,16.9,1.39,1.8,0.6,1.0,67.2,67.9,27.8,7.8,26.7,10.0,67.8,88.2,2021-22,roll-man
79,Thomas Bryant,WAS,27.0,1.4,20.5,1.18,1.7,0.6,1.3,50.0,57.4,7.9,2.6,5.3,0.0,52.6,65.0,2021-22,roll-man
80,Tristan Thompson,SAC,30.0,1.9,27.5,0.86,1.6,0.8,1.5,51.1,51.1,7.0,15.8,5.3,1.8,42.1,14.8,2021-22,roll-man
81,Day'Ron Sharpe,BKN,32.0,1.4,22.2,1.16,1.6,0.7,1.1,62.9,62.9,13.6,9.1,15.9,4.5,56.8,61.1,2021-22,roll-man
82,Alperen Sengun,HOU,72.0,1.7,15.8,0.96,1.6,0.6,1.3,43.3,49.0,13.8,10.6,13.0,3.3,43.9,26.1,2021-22,roll-man
83,Blake Griffin,BKN,56.0,1.6,23.7,0.98,1.6,0.6,1.3,42.7,47.3,12.4,5.6,12.4,2.2,44.9,28.8,2021-22,roll-man
84,Omer Yurtseven,MIA,56.0,1.5,26.3,1.08,1.6,0.7,1.3,54.8,54.8,9.6,7.2,9.6,4.8,53.0,47.1,2021-22,roll-man
85,Robert Williams III,BOS,61.0,1.2,15.2,1.33,1.6,0.7,1.0,67.8,67.8,16.7,5.6,16.7,4.2,68.1,84.3,2021-22,roll-man
86,P.J. Washington,CHA,65.0,1.4,14.5,1.11,1.6,0.6,1.2,50.0,59.4,8.5,9.6,8.5,3.2,47.9,51.0,2021-22,roll-man
87,Drew Eubanks,SAS,50.0,1.7,34.4,0.89,1.5,0.6,1.4,43.5,43.5,14.5,3.6,13.3,2.4,47.0,17.9,2021-22,roll-man
88,JaMychal Green,DEN,67.0,1.6,25.3,0.91,1.5,0.5,1.4,38.0,45.1,8.3,8.3,8.3,0.9,39.4,20.2,2021-22,roll-man
89,Jeff Green,DEN,75.0,1.2,13.2,1.21,1.5,0.5,1.0,51.4,56.1,17.8,4.4,16.7,4.4,55.6,68.9,2021-22,roll-man
90,Mason Plumlee,CHA,73.0,1.2,18.2,1.22,1.5,0.6,0.9,72.3,72.3,24.2,7.7,24.2,3.3,65.9,69.3,2021-22,roll-man
91,Miles Bridges,CHA,80.0,1.3,6.8,1.19,1.5,0.6,1.1,53.6,56.0,18.6,3.9,17.6,4.9,56.9,65.4,2021-22,roll-man
92,Olivier Sarr,OKC,22.0,1.7,27.2,0.92,1.5,0.6,1.5,42.4,48.5,8.1,8.1,8.1,5.4,40.5,21.8,2021-22,roll-man
93,Cody Zeller,POR,27.0,1.3,26.7,1.17,1.5,0.7,1.1,60.0,60.0,11.4,5.7,11.4,2.9,60.0,63.4,2021-22,roll-man
94,DeAndre Jordan,PHI,16.0,0.9,18.2,1.71,1.5,0.8,0.9,85.7,85.7,0.0,0.0,0.0,0.0,85.7,99.2,2021-22,roll-man
95,Tyler Cook,CHI,20.0,0.8,24.6,1.8,1.4,0.5,0.5,100.0,100.0,46.7,0.0,40.0,6.7,100.0,100.0,2021-22,roll-man
96,Jaren Jackson Jr.,MEM,78.0,1.4,8.5,0.96,1.4,0.4,1.1,39.5,47.7,15.2,8.9,14.3,0.9,42.9,27.2,2021-22,roll-man
97,Isaiah Stewart,DET,71.0,1.4,15.6,1.0,1.4,0.5,1.2,46.4,49.4,11.5,6.3,10.4,5.2,46.9,33.2,2021-22,roll-man
98,Larry Nance Jr.,NOP,9.0,1.4,20.6,1.0,1.4,0.6,1.2,45.5,50.0,7.7,7.7,7.7,0.0,46.2,33.2,2021-22,roll-man
99,Precious Achiuwa,TOR,73.0,1.4,13.4,1.01,1.4,0.6,1.2,48.8,53.5,6.0,9.0,6.0,1.0,47.0,39.3,2021-22,roll-man
100,Moritz Wagner,ORL,63.0,1.2,14.7,1.08,1.3,0.5,1.0,47.6,55.6,12.0,8.0,10.7,4.0,48.0,45.5,2021-22,roll-man
101,Mo Bamba,ORL,71.0,1.4,13.9,0.94,1.3,0.5,1.3,37.0,48.4,5.0,4.0,5.0,0.0,37.6,23.7,2021-22,roll-man
102,Serge Ibaka,LAC,35.0,1.5,22.6,0.87,1.3,0.6,1.3,44.7,47.9,1.9,11.1,1.9,0.0,40.7,16.0,2021-22,roll-man
103,Andre Drummond,PHI,49.0,1.2,16.5,1.07,1.3,0.6,0.9,63.6,63.6,6.9,17.2,3.4,0.0,55.2,44.7,2021-22,roll-man
104,Vlatko Cancar,DEN,15.0,0.7,19.3,1.64,1.2,0.5,0.6,77.8,83.3,18.2,0.0,18.2,0.0,81.8,98.8,2021-22,roll-man
105,Dwight Howard,LAL,60.0,1.0,17.8,1.25,1.2,0.5,0.7,66.7,70.2,25.4,6.8,25.4,3.4,64.4,75.1,2021-22,roll-man
106,Tristan Thompson,CHI,23.0,1.1,20.2,1.08,1.2,0.5,0.9,57.1,57.1,23.1,0.0,19.2,3.8,61.5,45.1,2021-22,roll-man
107,Joe Harris,BKN,14.0,1.1,11.3,1.0,1.1,0.4,1.0,42.9,50.0,6.3,6.3,6.3,0.0,43.8,33.2,2021-22,roll-man
108,Lauri Markkanen,CLE,61.0,1.0,7.7,1.03,1.1,0.3,0.9,36.8,46.5,12.5,1.6,12.5,3.1,42.2,40.6,2021-22,roll-man
109,Xavier Tillman,MEM,53.0,1.0,18.5,1.12,1.1,0.5,0.9,56.5,56.5,11.5,3.8,11.5,3.8,55.8,53.1,2021-22,roll-man
110,Jock Landale,SAS,54.0,1.0,21.0,1.11,1.1,0.4,0.9,50.0,58.7,9.4,9.4,9.4,5.7,47.2,52.1,2021-22,roll-man
111,Kelly Olynyk,DET,40.0,1.2,12.2,0.98,1.1,0.5,1.1,41.9,50.0,4.3,6.4,4.3,2.1,40.4,29.2,2021-22,roll-man
112,Kenyon Martin Jr.,HOU,79.0,0.8,9.5,1.3,1.0,0.4,0.6,66.0,69.0,15.0,6.7,15.0,5.0,61.7,80.5,2021-22,roll-man
113,Darius Bazley,OKC,69.0,1.1,9.1,0.96,1.0,0.4,0.9,43.3,46.7,18.9,6.8,18.9,6.8,45.9,26.5,2021-22,roll-man
114,Chris Boucher,TOR,80.0,1.0,11.2,1.0,1.0,0.3,0.8,39.4,46.2,15.2,2.5,13.9,1.3,46.8,33.2,2021-22,roll-man
115,Khem Birch,TOR,55.0,1.0,21.5,0.98,1.0,0.4,0.9,48.9,48.9,14.3,3.6,14.3,1.8,51.8,29.6,2021-22,roll-man
116,Aaron Gordon,DEN,75.0,0.7,4.8,1.43,1.0,0.4,0.6,65.1,65.1,23.5,2.0,23.5,9.8,68.6,93.8,2021-22,roll-man
117,Larry Nance Jr.,POR,37.0,1.2,17.8,0.84,1.0,0.4,1.1,38.5,41.0,11.4,2.3,11.4,2.3,40.9,12.1,2021-22,roll-man
118,Marvin Bagley III,SAC,30.0,0.9,9.1,1.12,1.0,0.4,0.8,54.2,56.3,7.7,0.0,3.8,0.0,57.7,53.1,2021-22,roll-man
119,Steven Adams,MEM,76.0,0.9,11.7,1.15,1.0,0.4,0.8,59.6,59.6,18.8,5.8,18.8,8.7,56.5,58.4,2021-22,roll-man
120,Pascal Siakam,TOR,68.0,0.8,3.3,1.39,1.0,0.4,0.7,57.8,66.7,13.7,2.0,13.7,3.9,60.8,88.7,2021-22,roll-man
121,DeAndre Jordan,LAL,32.0,0.8,20.3,1.24,1.0,0.5,0.6,78.9,78.9,12.0,12.0,12.0,0.0,64.0,70.0,2021-22,roll-man
122,Danilo Gallinari,ATL,66.0,0.8,7.4,1.15,0.9,0.3,0.7,39.5,54.7,13.5,3.8,13.5,0.0,46.2,60.3,2021-22,roll-man
123,Nemanja Bjelica,GSW,71.0,0.8,12.7,1.03,0.9,0.3,0.7,48.9,59.6,8.5,13.6,6.8,1.7,44.1,41.2,2021-22,roll-man
124,Markieff Morris,MIA,17.0,0.9,11.6,1.0,0.9,0.4,0.7,50.0,50.0,12.5,12.5,12.5,0.0,50.0,33.2,2021-22,roll-man
125,Sandro Mamukelashvili,MIL,29.0,0.8,23.7,1.13,0.9,0.3,0.7,47.4,65.8,4.3,13.0,4.3,0.0,43.5,55.3,2021-22,roll-man
126,Zeke Nnaji,DEN,41.0,0.9,14.5,1.0,0.9,0.3,0.7,44.4,51.9,14.3,11.4,14.3,2.9,45.7,33.2,2021-22,roll-man
127,Chimezie Metu,SAC,61.0,0.8,8.4,1.0,0.8,0.3,0.6,43.6,52.6,6.5,10.9,6.5,2.2,41.3,33.2,2021-22,roll-man
128,Nerlens Noel,NYK,25.0,0.7,18.5,1.18,0.8,0.4,0.5,69.2,69.2,5.9,17.6,5.9,0.0,58.8,64.2,2021-22,roll-man
129,Aleksej Pokusevski,OKC,61.0,0.8,8.7,0.96,0.8,0.3,0.8,41.3,51.1,6.0,6.0,6.0,4.0,40.0,26.8,2021-22,roll-man
130,Wenyen Gabriel,LAL,19.0,1.0,15.0,0.84,0.8,0.3,0.7,42.9,42.9,15.8,10.5,5.3,0.0,47.4,12.5,2021-22,roll-man
131,Jayson Tatum,BOS,76.0,0.8,3.0,1.0,0.8,0.3,0.6,38.8,48.0,13.6,6.8,11.9,3.4,40.7,33.2,2021-22,roll-man
132,Draymond Green,GSW,46.0,0.8,8.4,1.03,0.8,0.3,0.6,55.2,58.6,10.8,10.8,10.8,0.0,54.1,40.1,2021-22,roll-man
133,Jae'Sean Tate,HOU,78.0,0.6,5.3,1.2,0.8,0.3,0.5,57.1,63.1,10.0,10.0,10.0,4.0,54.0,66.9,2021-22,roll-man
134,Jericho Sims,NYK,41.0,0.6,27.6,1.33,0.8,0.3,0.4,76.5,76.5,20.8,8.3,20.8,0.0,75.0,84.3,2021-22,roll-man
135,Kevon Looney,GSW,82.0,0.7,12.1,0.95,0.7,0.3,0.6,49.0,49.0,13.3,6.7,13.3,1.7,51.7,25.7,2021-22,roll-man
136,Mikal Bridges,PHX,82.0,0.5,4.0,1.43,0.7,0.3,0.4,72.7,74.2,12.5,7.5,12.5,2.5,70.0,93.4,2021-22,roll-man
137,Malik Monk,LAL,76.0,0.5,3.6,1.44,0.7,0.3,0.4,67.7,80.6,2.8,11.1,0.0,0.0,61.1,95.3,2021-22,roll-man
138,Robin Lopez,ORL,37.0,0.6,8.6,1.13,0.7,0.3,0.4,68.8,68.8,21.7,13.0,21.7,4.3,60.9,56.8,2021-22,roll-man
139,Georges Niang,PHI,76.0,0.5,6.4,1.34,0.7,0.3,0.5,51.2,67.1,0.0,0.0,0.0,0.0,51.2,85.2,2021-22,roll-man
140,Bruce Brown,BKN,72.0,0.8,9.3,0.86,0.7,0.3,0.7,46.8,47.9,5.3,12.3,5.3,0.0,43.9,14.8,2021-22,roll-man
141,Pat Connaughton,MIL,65.0,0.6,6.7,1.3,0.7,0.3,0.5,53.1,67.2,8.1,5.4,8.1,0.0,54.1,80.2,2021-22,roll-man
142,Jerami Grant,DET,47.0,0.7,3.8,0.94,0.7,0.3,0.6,44.4,46.3,14.7,5.9,11.8,0.0,50.0,24.2,2021-22,roll-man
143,Tony Bradley,CHI,52.0,0.8,27.5,0.86,0.7,0.3,0.6,45.2,45.2,11.9,14.3,11.9,0.0,45.2,12.0,2021-22,roll-man
144,Taj Gibson,NYK,52.0,0.8,19.5,0.86,0.7,0.3,0.7,44.4,45.8,7.0,11.6,7.0,2.3,41.9,15.6,2021-22,roll-man
145,Derrick Jones Jr.,CHI,51.0,0.6,12.9,1.15,0.7,0.2,0.4,50.0,55.0,30.3,15.2,27.3,6.1,54.5,59.9,2021-22,roll-man
146,Jimmy Butler,MIA,58.0,0.5,2.7,1.29,0.7,0.2,0.4,54.2,54.2,25.8,0.0,22.6,3.2,64.5,79.8,2021-22,roll-man
147,Kyle Kuzma,WAS,66.0,0.7,4.1,0.86,0.6,0.2,0.6,35.7,46.4,4.1,10.2,4.1,0.0,34.7,13.4,2021-22,roll-man
148,Obi Toppin,NYK,72.0,0.7,8.6,0.84,0.6,0.2,0.5,45.9,47.3,10.0,16.0,10.0,0.0,44.0,11.3,2021-22,roll-man
149,Enes Freedom,BOS,35.0,0.6,16.9,0.91,0.6,0.2,0.5,42.1,44.7,9.1,9.1,9.1,4.5,40.9,20.6,2021-22,roll-man
150,Scottie Barnes,TOR,74.0,0.6,4.1,0.87,0.6,0.3,0.6,46.3,47.6,6.4,10.6,6.4,4.3,42.6,16.3,2021-22,roll-man
151,Anthony Gill,WAS,44.0,0.4,11.9,1.39,0.6,0.2,0.3,61.5,73.1,16.7,11.1,11.1,0.0,61.1,88.2,2021-22,roll-man
152,Carmelo Anthony,LAL,69.0,0.7,5.7,0.9,0.6,0.2,0.6,32.5,41.3,10.4,6.3,10.4,0.0,37.5,19.1,2021-22,roll-man
153,Oshae Brissett,IND,67.0,0.6,6.3,0.93,0.6,0.2,0.5,37.1,45.7,15.0,0.0,12.5,2.5,40.0,22.2,2021-22,roll-man
154,Jarred Vanderbilt,MIN,74.0,0.5,8.2,1.13,0.6,0.3,0.4,63.3,63.3,15.0,10.0,15.0,0.0,60.0,55.9,2021-22,roll-man
155,Kessler Edwards,BKN,49.0,0.4,6.7,1.29,0.6,0.2,0.4,52.6,71.1,0.0,9.5,0.0,0.0,47.6,79.3,2021-22,roll-man
156,Eric Paschall,UTA,58.0,0.5,9.1,1.33,0.6,0.2,0.4,61.9,71.4,18.5,7.4,18.5,3.7,63.0,84.3,2021-22,roll-man
157,Otto Porter Jr.,GSW,63.0,0.6,7.3,1.0,0.6,0.2,0.5,46.7,53.3,8.6,8.6,8.6,2.9,45.7,33.2,2021-22,roll-man
158,Nicolas Batum,LAC,59.0,0.5,6.8,1.13,0.6,0.2,0.4,53.8,63.5,3.3,13.3,3.3,3.3,46.7,57.4,2021-22,roll-man
159,Trendon Watford,POR,48.0,0.7,9.6,0.88,0.6,0.3,0.7,37.5,40.6,8.8,0.0,8.8,2.9,41.2,17.1,2021-22,roll-man
160,Rudy Gay,UTA,55.0,0.6,6.9,1.03,0.6,0.2,0.5,40.7,50.0,9.4,6.3,9.4,0.0,43.8,40.6,2021-22,roll-man
161,Dorian Finney-Smith,DAL,80.0,0.5,4.8,1.18,0.6,0.2,0.4,51.5,63.6,7.7,7.7,7.7,0.0,51.3,64.6,2021-22,roll-man
162,Dean Wade,CLE,51.0,0.4,9.1,1.05,0.5,0.2,0.4,42.9,54.8,0.0,4.5,0.0,0.0,40.9,42.0,2021-22,roll-man
163,Fred VanVleet,TOR,65.0,0.4,1.7,1.3,0.5,0.2,0.3,45.5,65.9,4.3,0.0,0.0,0.0,47.8,81.3,2021-22,roll-man
164,Rui Hachimura,WAS,42.0,0.4,3.6,1.44,0.5,0.2,0.4,60.0,73.3,6.3,0.0,6.3,0.0,62.5,94.2,2021-22,roll-man
165,Jonathan Kuminga,GSW,71.0,0.5,5.8,0.97,0.5,0.2,0.3,47.8,52.2,25.0,11.1,25.0,0.0,50.0,27.7,2021-22,roll-man
166,Harrison Barnes,SAC,77.0,0.5,3.6,0.98,0.5,0.2,0.4,40.0,45.0,20.0,12.5,20.0,7.5,42.5,28.4,2021-22,roll-man
167,Kelly Oubre Jr.,CHA,76.0,0.4,2.7,1.35,0.5,0.2,0.4,48.3,67.2,3.4,0.0,3.4,3.4,48.3,85.6,2021-22,roll-man
168,Jae Crowder,PHX,67.0,0.5,5.0,1.13,0.5,0.2,0.4,48.3,56.9,9.4,6.3,9.4,6.3,46.9,55.9,2021-22,roll-man
169,Gordon Hayward,CHA,49.0,0.5,3.2,1.08,0.5,0.2,0.4,50.0,60.0,4.2,12.5,4.2,0.0,45.8,46.5,2021-22,roll-man
170,Saddiq Bey,DET,82.0,0.4,2.5,1.12,0.5,0.2,0.4,44.8,58.6,11.8,5.9,11.8,2.9,44.1,53.9,2021-22,roll-man
