,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
85,Jamal Murray,DEN,48.0,0.8,4.2,0.88,0.7,0.3,0.6,38.7,50.0,7.5,15.0,7.5,0.0,35.0,33.3,2020-21,off-screen
86,Langston Galloway,PHX,40.0,0.6,13.9,1.13,0.7,0.2,0.5,36.8,44.7,17.4,4.3,17.4,4.3,43.5,73.3,2020-21,off-screen
87,Caris LeVert,IND,35.0,0.8,3.8,0.9,0.7,0.2,0.5,38.9,41.7,24.1,13.8,24.1,0.0,48.3,37.1,2020-21,off-screen
88,Kristaps Porzingis,DAL,44.0,0.8,4.7,0.81,0.7,0.3,0.8,32.4,38.2,8.1,0.0,8.1,0.0,37.8,24.3,2020-21,off-screen
89,Anthony Davis,LAL,36.0,0.8,3.9,0.87,0.7,0.3,0.8,37.9,41.4,3.3,0.0,3.3,0.0,40.0,31.6,2020-21,off-screen
90,Paul Watson,TOR,27.0,0.4,10.5,2.0,0.7,0.2,0.3,66.7,100.0,10.0,0.0,10.0,0.0,70.0,100.0,2020-21,off-screen
91,Malcolm Brogdon,IND,56.0,0.6,2.9,1.15,0.7,0.2,0.5,50.0,65.4,11.8,14.7,11.8,2.9,47.1,74.8,2020-21,off-screen
92,Donovan Mitchell,UTA,53.0,0.6,2.3,1.16,0.7,0.2,0.5,40.7,57.4,9.7,3.2,3.2,0.0,45.2,78.5,2020-21,off-screen
93,Kevin Huerter,ATL,69.0,0.9,7.3,0.84,0.7,0.3,0.8,35.1,43.0,1.6,4.9,1.6,0.0,34.4,27.6,2020-21,off-screen
94,Christian Wood,HOU,41.0,0.6,3.1,1.08,0.7,0.2,0.5,42.9,57.1,8.0,8.0,8.0,0.0,44.0,66.2,2020-21,off-screen
95,Kemba Walker,BOS,43.0,0.8,4.4,0.89,0.7,0.3,0.8,32.4,42.6,2.8,2.8,2.8,0.0,33.3,36.7,2020-21,off-screen
96,Joe Ingles,UTA,67.0,0.5,4.5,1.38,0.7,0.2,0.4,57.1,71.4,6.3,6.3,3.1,0.0,56.3,91.9,2020-21,off-screen
97,Svi Mykhailiuk,OKC,30.0,0.8,7.0,0.92,0.7,0.3,0.7,42.9,50.0,4.2,8.3,4.2,0.0,41.7,39.7,2020-21,off-screen
98,Seth Curry,PHI,57.0,0.5,4.8,1.26,0.7,0.2,0.5,53.8,67.3,6.5,9.7,6.5,0.0,51.6,86.2,2020-21,off-screen
99,Nassir Little,POR,48.0,0.5,11.8,1.21,0.6,0.2,0.5,50.0,56.8,12.5,0.0,12.5,4.2,54.2,81.9,2020-21,off-screen
100,Marcus Smart,BOS,49.0,0.4,3.3,1.32,0.6,0.2,0.3,52.9,70.6,9.1,13.6,9.1,0.0,50.0,90.5,2020-21,off-screen
101,Max Strus,MIA,39.0,0.7,13.2,0.93,0.6,0.2,0.6,36.0,50.0,0.0,7.4,0.0,0.0,33.3,41.4,2020-21,off-screen
102,Furkan Korkmaz,PHI,55.0,0.4,4.8,1.33,0.6,0.2,0.4,47.8,69.6,0.0,4.2,0.0,0.0,45.8,91.0,2020-21,off-screen
103,Andrew Wiggins,GSW,71.0,0.8,4.4,0.79,0.6,0.2,0.7,36.2,40.4,8.9,7.1,7.1,0.0,37.5,20.0,2020-21,off-screen
104,Donte DiVincenzo,MIL,66.0,0.6,5.1,1.0,0.6,0.2,0.5,40.0,52.9,0.0,5.4,0.0,0.0,37.8,55.7,2020-21,off-screen
105,Josh Richardson,DAL,59.0,0.9,6.9,0.75,0.6,0.3,0.8,32.6,39.1,3.9,7.8,3.9,2.0,31.4,16.7,2020-21,off-screen
106,Pat Connaughton,MIL,69.0,0.3,5.5,1.58,0.6,0.2,0.3,59.1,75.0,8.3,0.0,8.3,0.0,62.5,98.6,2020-21,off-screen
107,Shai Gilgeous-Alexander,OKC,35.0,0.4,1.8,1.5,0.6,0.2,0.4,61.5,80.8,0.0,7.1,0.0,0.0,57.1,97.1,2020-21,off-screen
108,Terence Davis,TOR,35.0,0.5,7.3,1.17,0.6,0.2,0.5,41.2,55.9,5.6,0.0,5.6,0.0,44.4,79.8,2020-21,off-screen
109,Coby White,CHI,69.0,0.6,3.7,1.02,0.6,0.2,0.5,44.4,55.6,4.9,9.8,2.4,2.4,41.5,59.0,2020-21,off-screen
110,Luguentz Dort,OKC,52.0,0.4,2.7,1.48,0.6,0.2,0.3,55.6,80.6,4.8,9.5,4.8,0.0,52.4,96.2,2020-21,off-screen
111,Rudy Gay,SAS,63.0,0.4,3.4,1.28,0.5,0.2,0.4,47.8,65.2,4.0,4.0,4.0,0.0,48.0,87.6,2020-21,off-screen
112,Nicolas Batum,LAC,67.0,0.3,4.1,1.55,0.5,0.1,0.3,50.0,72.2,10.0,0.0,10.0,0.0,55.0,98.1,2020-21,off-screen
113,Danilo Gallinari,ATL,51.0,0.6,4.9,0.93,0.5,0.2,0.5,35.7,48.2,0.0,3.4,0.0,0.0,34.5,42.9,2020-21,off-screen
114,Malik Monk,CHA,42.0,0.8,6.6,0.66,0.5,0.2,0.7,28.6,37.5,0.0,12.5,0.0,0.0,25.0,7.6,2020-21,off-screen
115,Kevin Porter Jr.,HOU,26.0,0.4,2.2,1.09,0.5,0.2,0.3,71.4,85.7,0.0,36.4,0.0,0.0,45.5,68.3,2020-21,off-screen
116,Ty Jerome,OKC,33.0,0.5,4.9,0.94,0.5,0.2,0.5,35.3,47.1,0.0,0.0,0.0,0.0,35.3,45.7,2020-21,off-screen
117,LeBron James,LAL,45.0,0.5,2.0,0.96,0.5,0.2,0.5,33.3,50.0,0.0,4.5,0.0,0.0,31.8,48.8,2020-21,off-screen
118,Kelly Olynyk,MIA,43.0,0.5,4.5,1.05,0.5,0.2,0.4,36.8,55.3,0.0,5.0,0.0,0.0,35.0,62.9,2020-21,off-screen
119,Jaylen Nowell,MIN,42.0,0.5,5.4,0.95,0.5,0.2,0.5,40.0,50.0,0.0,4.8,0.0,0.0,38.1,47.6,2020-21,off-screen
120,Nikola Vucevic,CHI,26.0,0.5,2.4,0.92,0.5,0.2,0.5,33.3,50.0,0.0,7.7,0.0,0.0,30.8,41.0,2020-21,off-screen
121,Otto Porter Jr.,CHI,25.0,0.7,7.5,0.72,0.5,0.2,0.7,27.8,36.1,0.0,0.0,0.0,0.0,27.8,13.8,2020-21,off-screen
122,Aleksej Pokusevski,OKC,45.0,0.4,3.6,1.16,0.5,0.1,0.3,42.9,64.3,10.5,15.8,10.5,0.0,42.1,77.1,2020-21,off-screen
123,Nikola Vucevic,ORL,44.0,0.8,3.6,0.62,0.5,0.2,0.8,30.3,34.8,0.0,10.8,0.0,0.0,27.0,7.1,2020-21,off-screen
124,Dylan Windler,CLE,31.0,0.3,5.7,1.4,0.5,0.2,0.3,62.5,75.0,10.0,10.0,10.0,0.0,60.0,92.9,2020-21,off-screen
125,Jae Crowder,PHX,60.0,0.7,7.0,0.75,0.5,0.2,0.6,28.9,36.8,5.0,0.0,5.0,0.0,30.0,17.3,2020-21,off-screen
126,Aaron Nesmith,BOS,46.0,0.4,7.9,1.47,0.5,0.2,0.3,56.3,78.1,0.0,5.9,0.0,0.0,52.9,95.2,2020-21,off-screen
127,Victor Oladipo,HOU,20.0,1.3,5.4,0.4,0.5,0.2,1.0,20.0,25.0,0.0,20.0,0.0,0.0,16.0,1.4,2020-21,off-screen
128,Shake Milton,PHI,63.0,0.6,4.3,0.81,0.5,0.2,0.5,45.2,46.8,2.8,11.1,2.8,0.0,38.9,23.3,2020-21,off-screen
129,Kendrick Nunn,MIA,56.0,0.6,4.1,0.94,0.5,0.2,0.5,36.7,48.3,0.0,3.2,0.0,0.0,35.5,44.3,2020-21,off-screen
130,James Wiseman,GSW,39.0,0.4,3.4,1.25,0.5,0.2,0.4,53.3,60.0,6.3,0.0,6.3,0.0,56.3,85.6,2020-21,off-screen
131,Damyean Dotson,CLE,46.0,0.5,6.3,0.86,0.4,0.2,0.5,38.1,45.2,0.0,4.5,0.0,0.0,36.4,31.0,2020-21,off-screen
132,OG Anunoby,TOR,43.0,0.5,3.1,0.95,0.4,0.2,0.4,36.8,50.0,0.0,5.0,0.0,0.0,35.0,46.7,2020-21,off-screen
133,Jeremy Lamb,IND,36.0,0.4,4.5,1.0,0.4,0.1,0.4,35.7,46.4,6.7,0.0,6.7,0.0,40.0,55.7,2020-21,off-screen
134,Serge Ibaka,LAC,41.0,0.3,3.2,1.21,0.4,0.2,0.3,61.5,65.4,0.0,7.1,0.0,0.0,57.1,82.4,2020-21,off-screen
135,Saddiq Bey,DET,70.0,0.5,4.1,0.94,0.4,0.2,0.4,35.5,50.0,0.0,6.1,0.0,0.0,33.3,45.2,2020-21,off-screen
136,Juancho Hernangomez,MIN,52.0,0.4,5.2,1.11,0.4,0.1,0.3,40.0,56.7,21.1,5.3,21.1,5.3,42.1,71.0,2020-21,off-screen
137,Zion Williamson,NOP,61.0,0.2,1.1,1.47,0.4,0.1,0.2,80.0,90.0,40.0,20.0,40.0,26.7,66.7,94.8,2020-21,off-screen
138,Desmond Bane,MEM,68.0,0.5,6.1,0.69,0.4,0.2,0.5,32.4,35.3,0.0,2.9,0.0,0.0,31.4,10.5,2020-21,off-screen
139,Wesley Matthews,LAL,58.0,0.6,11.0,0.75,0.4,0.1,0.5,28.6,41.1,3.1,9.4,3.1,0.0,28.1,17.3,2020-21,off-screen
140,Jalen Brunson,DAL,68.0,0.3,2.9,1.09,0.4,0.1,0.3,47.4,57.9,9.1,4.5,9.1,0.0,50.0,68.3,2020-21,off-screen
141,Tobias Harris,PHI,62.0,0.6,3.4,0.71,0.4,0.1,0.5,30.0,31.7,10.5,10.5,10.5,0.0,34.2,13.3,2020-21,off-screen
142,Payton Pritchard,BOS,66.0,0.3,3.9,1.47,0.4,0.2,0.3,55.6,77.8,0.0,5.3,0.0,0.0,52.6,95.7,2020-21,off-screen
143,James Ennis III,ORL,41.0,0.4,5.1,1.0,0.4,0.2,0.4,46.7,50.0,6.3,0.0,6.3,0.0,50.0,55.7,2020-21,off-screen
144,Kevin Knox II,NYK,42.0,0.4,9.5,0.69,0.3,0.1,0.4,33.3,36.7,6.3,6.3,6.3,6.3,31.3,11.0,2020-21,off-screen
145,Darius Bazley,OKC,55.0,0.4,2.4,0.67,0.3,0.1,0.3,20.0,23.3,19.0,9.5,14.3,0.0,33.3,8.2,2020-21,off-screen
146,Lou Williams,LAC,42.0,0.4,2.7,0.93,0.3,0.1,0.4,40.0,46.7,0.0,0.0,0.0,0.0,40.0,43.5,2020-21,off-screen
147,LaMelo Ball,CHA,51.0,0.5,2.8,0.6,0.3,0.1,0.4,20.0,27.5,8.0,12.0,8.0,0.0,24.0,6.7,2020-21,off-screen
148,Marcus Morris Sr.,LAC,57.0,0.3,2.5,0.88,0.3,0.1,0.3,41.2,44.1,0.0,0.0,0.0,0.0,41.2,35.6,2020-21,off-screen
149,Tyrese Haliburton,SAC,58.0,0.2,1.6,1.25,0.3,0.1,0.1,62.5,81.3,16.7,25.0,16.7,8.3,50.0,85.6,2020-21,off-screen
150,Tony Snell,ATL,47.0,0.2,5.1,1.5,0.3,0.1,0.2,60.0,75.0,0.0,0.0,0.0,0.0,60.0,97.1,2020-21,off-screen
151,Goran Dragic,MIA,50.0,0.4,2.8,0.8,0.3,0.1,0.3,40.0,46.7,5.0,20.0,0.0,0.0,35.0,22.1,2020-21,off-screen
152,Jimmy Butler,MIA,52.0,0.3,1.7,0.88,0.3,0.1,0.3,35.7,39.3,11.8,5.9,11.8,0.0,41.2,35.6,2020-21,off-screen
153,Lonzo Ball,NOP,55.0,0.3,1.9,1.0,0.3,0.1,0.3,40.0,53.3,0.0,6.3,0.0,0.0,37.5,55.7,2020-21,off-screen
154,Georges Niang,UTA,72.0,0.4,5.6,0.73,0.3,0.1,0.3,25.0,35.4,3.8,3.8,3.8,0.0,26.9,14.8,2020-21,off-screen
155,Garrison Mathews,WAS,64.0,0.3,7.5,0.95,0.3,0.1,0.3,33.3,44.4,9.5,4.8,9.5,0.0,38.1,47.6,2020-21,off-screen
156,RJ Barrett,NYK,72.0,0.3,1.6,0.95,0.3,0.1,0.2,53.8,61.5,14.3,23.8,14.3,0.0,47.6,47.6,2020-21,off-screen
157,Miles Bridges,CHA,66.0,0.3,2.3,1.11,0.3,0.1,0.2,53.3,60.0,11.1,11.1,11.1,5.6,50.0,71.4,2020-21,off-screen
158,Talen Horton-Tucker,LAL,65.0,0.3,2.6,1.12,0.3,0.1,0.2,58.3,70.8,5.9,23.5,5.9,0.0,47.1,72.9,2020-21,off-screen
159,Dwayne Bacon,ORL,72.0,0.3,3.0,0.88,0.3,0.1,0.3,39.1,43.5,4.0,4.0,4.0,0.0,40.0,34.8,2020-21,off-screen
160,Kyle Anderson,MEM,69.0,0.4,3.6,0.73,0.3,0.1,0.4,34.6,36.5,10.0,3.3,13.3,3.3,36.7,15.7,2020-21,off-screen
161,Aaron Holiday,IND,67.0,0.3,3.9,0.91,0.3,0.1,0.3,41.2,50.0,4.8,14.3,4.8,0.0,38.1,38.1,2020-21,off-screen
162,Timothe Luwawu-Cabarrot,BKN,58.0,0.5,6.7,0.68,0.3,0.1,0.4,26.9,36.5,0.0,7.1,0.0,0.0,25.0,10.0,2020-21,off-screen
163,Keldon Johnson,SAS,69.0,0.3,2.4,0.86,0.3,0.1,0.2,46.2,50.0,23.8,19.0,23.8,4.8,47.6,30.1,2020-21,off-screen
164,Jaden McDaniels,MIN,63.0,0.2,2.5,1.55,0.3,0.1,0.2,60.0,85.0,0.0,9.1,0.0,0.0,54.5,97.6,2020-21,off-screen
165,Juan Toscano-Anderson,GSW,53.0,0.2,3.9,1.46,0.3,0.2,0.2,80.0,80.0,0.0,9.1,0.0,0.0,72.7,94.3,2020-21,off-screen
166,Lonnie Walker IV,SAS,60.0,0.4,3.3,0.74,0.3,0.1,0.4,33.3,38.1,4.3,4.3,4.3,0.0,34.8,16.2,2020-21,off-screen
167,JaMychal Green,DEN,58.0,0.2,2.2,1.0,0.2,0.1,0.1,37.5,56.3,20.0,0.0,20.0,0.0,40.0,55.7,2020-21,off-screen
168,Alec Burks,NYK,49.0,0.4,3.2,0.58,0.2,0.1,0.3,18.8,25.0,10.5,5.3,0.0,0.0,26.3,5.2,2020-21,off-screen
169,P.J. Washington,CHA,64.0,0.2,1.5,0.85,0.2,0.1,0.2,33.3,45.8,0.0,7.7,0.0,0.0,30.8,28.4,2020-21,off-screen
170,Harrison Barnes,SAC,58.0,0.4,2.7,0.48,0.2,0.1,0.3,20.0,22.5,8.7,8.7,8.7,4.3,21.7,3.8,2020-21,off-screen
171,Jevon Carter,PHX,60.0,0.2,4.6,0.82,0.2,0.1,0.2,36.4,40.9,0.0,0.0,0.0,0.0,36.4,25.0,2020-21,off-screen
172,Chasson Randle,ORL,41.0,0.4,4.9,0.67,0.2,0.1,0.3,30.8,38.5,0.0,13.3,0.0,0.0,26.7,8.2,2020-21,off-screen
173,De'Anthony Melton,MEM,52.0,0.3,3.1,0.67,0.2,0.1,0.2,27.3,40.9,13.3,20.0,6.7,6.7,26.7,8.2,2020-21,off-screen
174,Ricky Rubio,MIN,68.0,0.2,1.8,0.92,0.2,0.1,0.1,57.1,57.1,16.7,25.0,16.7,0.0,50.0,39.7,2020-21,off-screen
175,Chuma Okeke,ORL,45.0,0.3,3.4,0.69,0.2,0.1,0.2,36.4,40.9,0.0,15.4,0.0,0.0,30.8,11.5,2020-21,off-screen
176,Rodney Hood,POR,38.0,0.3,4.6,0.73,0.2,0.1,0.2,57.1,57.1,0.0,36.4,0.0,0.0,36.4,14.3,2020-21,off-screen
177,Nickeil Alexander-Walker,NOP,46.0,0.3,2.2,0.67,0.2,0.1,0.3,25.0,33.3,0.0,0.0,0.0,0.0,25.0,8.2,2020-21,off-screen
178,Marvin Bagley III,SAC,43.0,0.2,1.6,0.7,0.2,0.1,0.2,37.5,37.5,10.0,10.0,10.0,0.0,40.0,12.4,2020-21,off-screen
179,Danuel House Jr.,HOU,36.0,0.3,3.6,0.58,0.2,0.1,0.3,22.2,27.8,16.7,8.3,16.7,0.0,33.3,5.7,2020-21,off-screen
180,Anfernee Simons,POR,64.0,0.2,2.8,0.85,0.2,0.0,0.2,27.3,40.9,15.4,0.0,15.4,0.0,30.8,28.4,2020-21,off-screen
181,Markieff Morris,LAL,61.0,0.3,3.5,0.75,0.2,0.1,0.2,33.3,36.7,12.5,6.3,12.5,12.5,31.3,17.3,2020-21,off-screen
182,Ja Morant,MEM,63.0,0.3,1.7,0.55,0.2,0.1,0.3,37.5,37.5,4.5,22.7,4.5,0.0,27.3,4.3,2020-21,off-screen
183,Jonas Valanciunas,MEM,62.0,0.2,1.4,1.15,0.2,0.1,0.2,53.8,53.8,7.7,0.0,7.7,7.7,53.8,76.2,2020-21,off-screen
184,Dorian Finney-Smith,DAL,60.0,0.2,2.3,1.17,0.2,0.1,0.2,41.7,58.3,0.0,0.0,0.0,0.0,41.7,79.8,2020-21,off-screen
185,Immanuel Quickley,NYK,64.0,0.2,2.1,0.93,0.2,0.1,0.2,41.7,58.3,0.0,20.0,0.0,0.0,33.3,43.5,2020-21,off-screen
186,Brandon Clarke,MEM,59.0,0.3,2.8,0.88,0.2,0.1,0.2,42.9,42.9,12.5,0.0,12.5,0.0,50.0,33.3,2020-21,off-screen
187,Giannis Antetokounmpo,MIL,62.0,0.2,1.0,0.8,0.2,0.1,0.2,38.5,46.2,0.0,13.3,0.0,0.0,33.3,22.1,2020-21,off-screen
188,Eric Bledsoe,NOP,71.0,0.2,1.7,0.88,0.2,0.1,0.2,38.5,46.2,18.8,0.0,18.8,0.0,43.8,33.3,2020-21,off-screen
189,Trae Young,ATL,64.0,0.2,0.9,1.0,0.2,0.1,0.2,45.5,50.0,13.3,13.3,13.3,0.0,46.7,55.7,2020-21,off-screen
190,Kent Bazemore,GSW,67.0,0.3,3.6,0.78,0.2,0.1,0.3,35.3,41.2,0.0,5.6,0.0,0.0,33.3,19.5,2020-21,off-screen
191,Jrue Holiday,MIL,59.0,0.4,2.4,0.58,0.2,0.1,0.4,22.7,27.3,4.2,4.2,4.2,0.0,25.0,5.7,2020-21,off-screen
192,Kenrich Williams,OKC,66.0,0.2,2.1,1.18,0.2,0.1,0.1,75.0,81.3,0.0,27.3,0.0,0.0,54.5,80.5,2020-21,off-screen
193,Draymond Green,GSW,63.0,0.2,2.3,0.93,0.2,0.1,0.2,41.7,45.8,14.3,7.1,14.3,7.1,42.9,41.9,2020-21,off-screen
194,Sterling Brown,HOU,51.0,0.2,2.8,1.09,0.2,0.1,0.2,36.4,54.5,0.0,0.0,0.0,0.0,36.4,68.3,2020-21,off-screen
195,Dennis Schroder,LAL,61.0,0.2,1.2,1.0,0.2,0.0,0.1,33.3,38.9,16.7,8.3,16.7,0.0,41.7,55.7,2020-21,off-screen
196,Garrett Temple,CHI,56.0,0.3,3.3,0.4,0.1,0.0,0.2,18.2,22.7,6.7,20.0,0.0,0.0,20.0,1.4,2020-21,off-screen
197,Pascal Siakam,TOR,56.0,0.3,1.3,0.44,0.1,0.1,0.2,23.1,26.9,0.0,18.8,0.0,0.0,18.8,2.9,2020-21,off-screen
198,Tyler Johnson,BKN,39.0,0.3,5.3,0.46,0.1,0.1,0.3,20.0,25.0,0.0,9.1,0.0,0.0,18.2,3.3,2020-21,off-screen
199,Patrick Williams,CHI,71.0,0.2,1.6,0.82,0.1,0.1,0.1,40.0,40.0,9.1,0.0,9.1,0.0,45.5,25.0,2020-21,off-screen
200,Denzel Valentine,CHI,62.0,0.4,4.7,0.41,0.1,0.0,0.3,15.8,23.7,0.0,13.6,0.0,0.0,13.6,2.4,2020-21,off-screen
201,Isaac Okoro,CLE,67.0,0.2,1.6,0.82,0.1,0.0,0.1,33.3,33.3,18.2,0.0,18.2,0.0,45.5,25.0,2020-21,off-screen
202,James Harden,BKN,36.0,0.3,1.2,0.2,0.1,0.0,0.3,11.1,11.1,0.0,10.0,0.0,0.0,10.0,0.5,2020-21,off-screen
203,Cole Anthony,ORL,47.0,0.2,1.4,0.2,0.0,0.0,0.2,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.5,2020-21,off-screen
204,Jae'Sean Tate,HOU,70.0,0.2,1.7,0.15,0.0,0.0,0.1,10.0,10.0,0.0,23.1,0.0,0.0,7.7,0.0,2020-21,off-screen
0,Klay Thompson,GSW,32.0,6.0,28.2,0.91,5.1,1.9,5.2,37.3,47.0,2.2,5.6,2.2,0.0,36.7,39.9,2021-22,off-screen
1,Stephen Curry,GSW,64.0,4.0,16.7,1.05,4.2,1.4,3.5,41.1,55.8,4.3,9.8,4.3,1.6,38.7,67.6,2021-22,off-screen
2,Kevin Durant,BKN,55.0,3.0,10.4,1.13,3.2,1.3,2.4,56.5,58.4,9.1,8.4,7.8,2.6,54.5,79.5,2021-22,off-screen
3,Buddy Hield,SAC,55.0,3.0,17.3,1.01,2.6,0.9,2.3,38.9,54.4,2.8,7.8,2.8,0.0,37.6,61.2,2021-22,off-screen
4,Jordan Poole,GSW,76.0,2.0,12.2,1.14,2.5,0.8,1.9,40.8,55.6,9.7,6.1,9.1,1.8,43.0,80.4,2021-22,off-screen
5,Bryn Forbes,DEN,35.0,2.0,30.0,1.02,2.5,0.8,2.1,37.8,50.7,7.1,7.1,7.1,2.4,38.1,62.1,2021-22,off-screen
6,Bojan Bogdanovic,UTA,69.0,2.0,13.6,1.08,2.4,0.9,1.9,47.7,56.1,7.0,9.6,5.7,0.6,46.5,72.1,2021-22,off-screen
7,Brandon Ingram,NOP,55.0,2.0,9.4,1.06,2.3,0.9,1.9,49.5,52.9,10.1,5.9,9.2,2.5,50.4,69.9,2021-22,off-screen
8,CJ McCollum,POR,36.0,2.0,10.5,1.03,2.3,0.9,2.0,45.1,54.9,3.8,7.5,3.8,0.0,43.8,62.6,2021-22,off-screen
9,Jaylen Brown,BOS,66.0,2.0,9.1,1.11,2.3,0.8,1.8,47.5,56.8,10.1,7.2,10.1,2.2,48.2,77.2,2021-22,off-screen
10,Devin Booker,PHX,68.0,2.0,8.5,1.03,2.3,0.9,1.9,44.6,50.4,8.8,4.1,8.8,0.7,47.3,65.3,2021-22,off-screen
11,Justin Holiday,IND,49.0,2.0,15.4,1.26,2.1,0.7,1.6,43.4,63.8,2.5,3.7,2.5,0.0,43.2,91.3,2021-22,off-screen
12,Desmond Bane,MEM,76.0,2.0,12.2,0.98,2.0,0.7,1.9,39.7,50.7,3.2,5.8,1.9,0.6,39.0,53.4,2021-22,off-screen
13,Darius Garland,CLE,68.0,2.0,8.2,1.08,2.0,0.8,1.7,46.6,55.6,2.4,4.0,1.6,0.0,46.0,74.0,2021-22,off-screen
14,Paul George,LAC,31.0,2.0,7.2,1.07,2.0,0.8,1.5,52.1,58.3,6.8,11.9,6.8,0.0,49.2,71.7,2021-22,off-screen
15,Jayson Tatum,BOS,76.0,2.0,7.8,0.94,1.9,0.6,1.7,38.3,46.1,9.1,7.8,7.8,0.0,40.9,45.7,2021-22,off-screen
16,Terry Rozier,CHA,73.0,2.0,9.0,1.19,1.9,0.7,1.5,48.6,61.0,3.4,5.9,3.4,0.8,47.1,89.5,2021-22,off-screen
17,Bradley Beal,WAS,40.0,2.0,8.9,0.84,1.9,0.7,1.8,38.0,43.0,8.0,10.2,8.0,0.0,38.6,29.2,2021-22,off-screen
18,Justin Holiday,SAC,25.0,1.0,15.8,1.27,1.9,0.6,1.4,45.7,67.1,0.0,5.4,0.0,0.0,43.2,92.2,2021-22,off-screen
19,Luke Kennard,LAC,70.0,2.0,17.5,0.98,1.8,0.6,1.6,38.1,50.4,5.6,7.1,5.6,2.4,36.5,52.5,2021-22,off-screen
20,Ben McLemore,POR,64.0,2.0,23.4,0.8,1.8,0.7,2.0,32.8,42.4,2.0,8.8,2.0,0.0,31.3,21.5,2021-22,off-screen
21,Max Strus,MIA,68.0,2.0,18.3,1.03,1.8,0.6,1.5,40.6,56.4,3.4,11.1,3.4,0.9,37.6,65.8,2021-22,off-screen
22,Gary Trent Jr.,TOR,70.0,1.0,8.1,1.16,1.7,0.6,1.3,46.7,57.2,7.0,4.0,7.0,1.0,48.0,84.0,2021-22,off-screen
23,Malik Beasley,MIN,79.0,2.0,16.9,0.87,1.7,0.6,1.9,32.7,44.7,0.0,2.6,0.0,0.0,31.8,33.3,2021-22,off-screen
24,Bryn Forbes,SAS,40.0,1.0,16.4,1.12,1.6,0.6,1.2,44.9,54.1,8.8,5.3,5.3,0.0,47.4,79.0,2021-22,off-screen
25,Terrence Ross,ORL,63.0,2.0,14.5,1.03,1.6,0.7,1.4,47.7,55.2,6.1,10.2,6.1,4.1,43.9,63.9,2021-22,off-screen
26,Duncan Robinson,MIA,79.0,2.0,15.5,1.02,1.6,0.6,1.5,38.3,53.9,1.6,6.4,1.6,0.0,36.8,61.6,2021-22,off-screen
27,Jerami Grant,DET,47.0,1.0,7.8,1.1,1.6,0.5,1.1,46.3,50.9,17.4,7.2,14.5,2.9,50.7,76.7,2021-22,off-screen
28,Nikola Jokic,DEN,74.0,1.0,6.0,1.09,1.6,0.7,1.3,51.6,60.0,2.8,7.5,2.8,0.9,47.2,75.3,2021-22,off-screen
29,Damian Lillard,POR,29.0,2.0,6.6,0.94,1.5,0.5,1.3,38.5,44.9,10.6,8.5,6.4,2.1,40.4,46.1,2021-22,off-screen
30,Buddy Hield,IND,26.0,2.0,10.3,0.8,1.5,0.6,1.6,36.6,43.9,6.1,14.3,6.1,4.1,32.7,19.6,2021-22,off-screen
31,CJ McCollum,NOP,26.0,1.0,5.4,1.25,1.5,0.6,1.0,59.3,70.4,6.3,9.4,6.3,0.0,53.1,90.9,2021-22,off-screen
32,Doug McDermott,SAS,51.0,2.0,16.1,0.93,1.5,0.5,1.4,38.9,47.2,7.1,9.4,7.1,1.2,37.6,44.7,2021-22,off-screen
33,Zach LaVine,CHI,67.0,2.0,6.7,1.0,1.5,0.5,1.3,38.2,50.0,7.9,5.9,8.9,3.0,38.6,58.3,2021-22,off-screen
34,Kentavious Caldwell-Pope,WAS,77.0,1.0,9.6,1.15,1.4,0.6,1.1,50.0,58.5,4.2,4.2,3.2,1.1,49.5,81.7,2021-22,off-screen
35,Jordan Clarkson,UTA,79.0,1.0,7.9,1.06,1.4,0.5,1.2,42.4,51.6,5.8,4.9,4.9,0.0,43.7,69.4,2021-22,off-screen
36,Keon Johnson,POR,22.0,1.0,8.5,1.17,1.2,0.5,0.9,57.9,71.1,0.0,17.4,0.0,0.0,47.8,87.6,2021-22,off-screen
37,DeMar DeRozan,CHI,76.0,1.0,4.7,0.97,1.2,0.5,1.1,45.0,46.9,9.8,6.5,7.6,3.3,45.7,50.7,2021-22,off-screen
38,Davis Bertans,WAS,34.0,1.0,25.6,0.84,1.2,0.4,1.4,29.8,42.6,2.0,4.0,0.0,0.0,30.0,28.8,2021-22,off-screen
39,Seth Curry,BKN,19.0,1.0,8.7,1.05,1.2,0.4,0.9,44.4,55.6,4.8,9.5,0.0,0.0,42.9,67.0,2021-22,off-screen
40,Josh Hart,POR,13.0,1.0,7.2,0.94,1.2,0.5,1.2,40.0,46.7,11.8,5.9,5.9,5.9,41.2,47.5,2021-22,off-screen
41,Bogdan Bogdanovic,ATL,63.0,2.0,10.4,0.82,1.2,0.4,1.4,32.6,39.5,5.3,4.2,4.2,0.0,34.7,25.1,2021-22,off-screen
42,Tyler Herro,MIA,66.0,1.0,6.3,0.92,1.2,0.4,1.1,36.0,45.3,8.0,6.9,6.9,1.1,37.9,42.5,2021-22,off-screen
