,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
27,Patrick Beverley,MIN,6.0,0.8,7.1,1.4,1.2,0.5,0.8,60.0,70.0,0.0,0.0,0.0,0.0,60.0,0.0,2021-22,roll-man
28,Daniel Theis,BOS,9.0,1.4,26.0,0.85,1.2,0.6,1.3,41.7,45.8,0.0,7.7,0.0,0.0,38.5,21.1,2021-22,roll-man
29,Steven Adams,MEM,7.0,0.7,16.7,1.6,1.1,0.4,0.6,75.0,75.0,40.0,0.0,20.0,20.0,80.0,0.0,2021-22,roll-man
30,Andre Iguodala,GSW,3.0,0.3,11.1,3.0,1.0,0.3,0.3,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,2021-22,roll-man
31,Bruce Brown,BKN,4.0,1.0,8.0,1.0,1.0,0.5,1.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
32,Seth Curry,BKN,4.0,0.8,7.0,1.33,1.0,0.5,0.8,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,roll-man
33,DeMarcus Cousins,DEN,5.0,1.4,16.3,0.71,1.0,0.4,1.0,40.0,50.0,0.0,28.6,0.0,0.0,28.6,0.0,2021-22,roll-man
34,Tony Bradley,CHI,2.0,0.5,20.0,2.0,1.0,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
35,Jimmy Butler,MIA,10.0,0.6,2.5,1.67,1.0,0.4,0.6,66.7,66.7,33.3,0.0,33.3,33.3,66.7,0.0,2021-22,roll-man
36,Dewayne Dedmon,MIA,10.0,0.9,20.5,1.11,1.0,0.5,0.9,55.6,55.6,0.0,0.0,0.0,0.0,55.6,0.0,2021-22,roll-man
37,Blake Griffin,BKN,2.0,1.5,33.3,0.67,1.0,0.0,1.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,2021-22,roll-man
38,Xavier Tillman,MEM,9.0,0.9,21.1,1.13,1.0,0.4,0.6,80.0,80.0,25.0,25.0,25.0,12.5,50.0,0.0,2021-22,roll-man
39,Cameron Johnson,PHX,12.0,0.8,7.7,1.22,0.9,0.3,0.8,44.4,55.6,11.1,0.0,11.1,11.1,44.4,0.0,2021-22,roll-man
40,Gary Payton II,GSW,7.0,0.6,13.3,1.5,0.9,0.4,0.6,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,2021-22,roll-man
41,Aaron Gordon,DEN,5.0,0.4,2.7,2.0,0.8,0.2,0.2,100.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,2021-22,roll-man
42,Gary Trent Jr.,TOR,6.0,0.3,2.2,2.5,0.8,0.3,0.3,100.0,125.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
43,Giannis Antetokounmpo,MIL,11.0,1.1,3.3,0.75,0.8,0.3,0.9,30.0,30.0,16.7,8.3,16.7,8.3,33.3,15.8,2021-22,roll-man
44,Fred VanVleet,TOR,4.0,0.5,3.3,1.5,0.8,0.3,0.5,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
45,Jonathan Kuminga,GSW,9.0,0.3,4.9,2.33,0.8,0.2,0.2,100.0,125.0,33.3,0.0,33.3,0.0,100.0,0.0,2021-22,roll-man
46,Alex Caruso,CHI,4.0,0.5,8.3,1.5,0.8,0.3,0.5,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
47,Andre Drummond,BKN,4.0,1.3,26.3,0.6,0.8,0.0,0.5,0.0,0.0,40.0,20.0,40.0,0.0,40.0,0.0,2021-22,roll-man
48,Jaren Jackson Jr.,MEM,12.0,1.3,7.6,0.67,0.8,0.3,1.0,25.0,29.2,13.3,13.3,13.3,6.7,26.7,10.5,2021-22,roll-man
49,Jayson Tatum,BOS,10.0,0.5,1.7,1.6,0.8,0.2,0.2,100.0,125.0,40.0,20.0,40.0,0.0,80.0,0.0,2021-22,roll-man
50,Robert Williams III,BOS,5.0,0.6,10.3,1.33,0.8,0.4,0.6,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,roll-man
51,Kevon Looney,GSW,11.0,0.6,16.7,1.14,0.7,0.4,0.5,66.7,66.7,14.3,0.0,14.3,0.0,57.1,0.0,2021-22,roll-man
52,Danuel House Jr.,UTA,6.0,0.5,9.4,1.33,0.7,0.3,0.5,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,roll-man
53,Royce O'Neale,UTA,6.0,0.8,12.8,0.8,0.7,0.3,0.8,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,2021-22,roll-man
54,Mikal Bridges,PHX,12.0,0.5,3.9,1.33,0.7,0.3,0.4,60.0,60.0,16.7,0.0,16.7,0.0,66.7,0.0,2021-22,roll-man
55,Charles Bassey,PHI,3.0,0.3,50.0,2.0,0.7,0.3,0.3,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,2021-22,roll-man
56,Dorian Finney-Smith,DAL,12.0,0.7,6.3,1.0,0.7,0.3,0.7,37.5,50.0,0.0,0.0,0.0,0.0,37.5,0.0,2021-22,roll-man
57,Desmond Bane,MEM,12.0,0.8,4.7,0.89,0.7,0.3,0.8,33.3,44.4,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,roll-man
58,Danny Green,PHI,12.0,0.4,4.9,1.6,0.7,0.3,0.4,60.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,2021-22,roll-man
59,Andrew Wiggins,GSW,11.0,0.5,3.2,1.6,0.7,0.3,0.4,75.0,75.0,20.0,0.0,20.0,0.0,80.0,0.0,2021-22,roll-man
60,Coby White,CHI,5.0,0.4,3.8,1.5,0.6,0.2,0.4,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
61,Nemanja Bjelica,GSW,7.0,0.6,14.8,1.0,0.6,0.1,0.3,50.0,50.0,25.0,25.0,25.0,0.0,50.0,0.0,2021-22,roll-man
62,Naz Reid,MIN,5.0,0.6,11.5,1.0,0.6,0.2,0.6,33.3,50.0,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,roll-man
63,Patrick Williams,CHI,5.0,0.4,3.4,1.5,0.6,0.2,0.2,100.0,150.0,0.0,50.0,0.0,0.0,50.0,0.0,2021-22,roll-man
64,John Collins,ATL,5.0,1.0,10.6,0.6,0.6,0.2,0.6,33.3,50.0,0.0,40.0,0.0,0.0,20.0,0.0,2021-22,roll-man
65,Chris Boucher,TOR,6.0,0.7,8.0,0.75,0.5,0.2,0.7,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2021-22,roll-man
66,P.J. Tucker,MIA,11.0,0.4,5.1,1.5,0.5,0.3,0.4,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,2021-22,roll-man
67,Tyrese Maxey,PHI,12.0,0.3,1.8,1.5,0.5,0.2,0.3,66.7,66.7,25.0,0.0,25.0,0.0,75.0,0.0,2021-22,roll-man
68,Grayson Allen,MIL,11.0,0.2,2.3,3.0,0.5,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
69,Tyler Herro,MIA,11.0,0.3,1.8,1.67,0.5,0.2,0.3,66.7,83.3,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,roll-man
70,Otto Porter Jr.,GSW,10.0,0.4,6.8,1.25,0.5,0.2,0.4,50.0,62.5,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
71,Brandon Ingram,NOP,6.0,0.3,1.3,1.5,0.5,0.2,0.2,100.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,2021-22,roll-man
72,Davis Bertans,DAL,12.0,0.2,5.0,3.0,0.5,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
73,Wesley Matthews,MIL,11.0,0.5,7.5,1.0,0.5,0.2,0.4,50.0,62.5,0.0,20.0,0.0,0.0,40.0,0.0,2021-22,roll-man
74,De'Andre Hunter,ATL,5.0,0.4,2.2,1.0,0.4,0.2,0.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
75,Danilo Gallinari,ATL,5.0,0.4,3.6,1.0,0.4,0.0,0.2,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,2021-22,roll-man
76,Taurean Prince,MIN,5.0,0.4,5.9,1.0,0.4,0.2,0.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
77,Marquese Chriss,DAL,5.0,0.2,12.5,2.0,0.4,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
78,Onyeka Okongwu,ATL,5.0,0.4,8.3,1.0,0.4,0.2,0.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
79,Derrick White,BOS,10.0,0.4,5.1,1.0,0.4,0.1,0.3,33.3,33.3,25.0,0.0,25.0,0.0,50.0,0.0,2021-22,roll-man
80,Jordan McLaughlin,MIN,5.0,0.2,4.8,2.0,0.4,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
81,Jeff Green,DEN,5.0,0.2,4.8,2.0,0.4,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
82,Tyus Jones,MEM,12.0,0.1,0.8,3.0,0.3,0.1,0.1,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
83,James Harden,PHI,12.0,0.2,0.8,2.0,0.3,0.1,0.1,100.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,2021-22,roll-man
84,Marcus Smart,BOS,9.0,0.3,2.0,1.0,0.3,0.1,0.2,50.0,75.0,0.0,33.3,0.0,0.0,33.3,0.0,2021-22,roll-man
85,Donovan Mitchell,UTA,6.0,0.2,0.6,2.0,0.3,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
86,Naji Marshall,NOP,6.0,0.2,6.7,2.0,0.3,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
87,Kevin Durant,BKN,4.0,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
88,Jarred Vanderbilt,MIN,6.0,0.2,2.7,2.0,0.3,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
89,Pat Connaughton,MIL,11.0,0.5,6.6,0.5,0.3,0.1,0.5,16.7,25.0,0.0,0.0,0.0,0.0,16.7,0.0,2021-22,roll-man
90,Max Strus,MIA,11.0,0.4,3.0,0.75,0.3,0.1,0.3,33.3,50.0,0.0,25.0,0.0,0.0,25.0,0.0,2021-22,roll-man
91,Stephen Curry,GSW,11.0,0.3,1.1,1.0,0.3,0.1,0.2,50.0,75.0,0.0,33.3,0.0,0.0,33.3,0.0,2021-22,roll-man
92,Spencer Dinwiddie,DAL,12.0,0.2,1.2,1.5,0.3,0.1,0.2,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
93,De'Anthony Melton,MEM,10.0,0.2,2.5,1.5,0.3,0.1,0.2,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,roll-man
94,Jalen Brunson,DAL,12.0,0.3,1.1,1.33,0.3,0.1,0.2,50.0,50.0,66.7,0.0,66.7,33.3,66.7,0.0,2021-22,roll-man
95,Jordan Poole,GSW,11.0,0.1,0.5,3.0,0.3,0.1,0.1,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
96,Reggie Bullock,DAL,12.0,0.1,0.9,3.0,0.3,0.1,0.1,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
97,Ja Morant,MEM,9.0,0.3,1.2,0.67,0.2,0.0,0.1,0.0,0.0,33.3,33.3,33.3,0.0,33.3,0.0,2021-22,roll-man
98,Serge Ibaka,MIL,6.0,1.0,31.6,0.17,0.2,0.0,0.7,0.0,0.0,16.7,16.7,16.7,0.0,16.7,0.0,2021-22,roll-man
99,Grant Williams,BOS,10.0,1.0,11.2,0.2,0.2,0.1,1.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,2021-22,roll-man
100,Klay Thompson,GSW,11.0,0.7,3.8,0.25,0.2,0.1,0.7,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,2021-22,roll-man
101,Tobias Harris,PHI,12.0,0.3,1.6,0.67,0.2,0.0,0.2,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,2021-22,roll-man
102,Dillon Brooks,MEM,11.0,0.2,1.0,1.0,0.2,0.0,0.1,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,2021-22,roll-man
103,Luka Doncic,DAL,9.0,0.1,0.4,2.0,0.2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2021-22,roll-man
104,Kyle Anderson,MEM,12.0,0.1,1.4,2.0,0.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
105,Cameron Payne,PHX,12.0,0.1,1.3,2.0,0.2,0.1,0.1,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,roll-man
106,Jrue Holiday,MIL,11.0,0.3,1.2,0.67,0.2,0.1,0.3,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,roll-man
107,Thanasis Antetokounmpo,MIL,7.0,0.1,25.0,1.0,0.1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2021-22,roll-man
108,Ayo Dosunmu,CHI,5.0,0.2,3.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
109,Duncan Robinson,MIA,8.0,0.1,3.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
110,Chris Paul,PHX,12.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
111,Trey Burke,DAL,7.0,0.1,6.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
112,Malik Beasley,MIN,6.0,0.2,1.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
113,Monte Morris,DEN,5.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-22,roll-man
114,Josh Green,DAL,11.0,0.2,7.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
115,Clint Capela,ATL,2.0,1.0,28.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
116,Hassan Whiteside,UTA,6.0,0.3,14.3,0.0,0.0,0.0,0.2,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2021-22,roll-man
117,Gabe Vincent,MIA,11.0,0.2,2.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
118,Kevin Huerter,ATL,5.0,0.4,3.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2021-22,roll-man
119,Tristan Thompson,CHI,5.0,0.6,30.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,2021-22,roll-man
120,CJ McCollum,NOP,6.0,0.2,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
121,Willy Hernangomez,NOP,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
122,Kyle Lowry,MIA,5.0,0.2,2.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
123,Moses Moody,GSW,4.0,0.3,6.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
124,JaMychal Green,DEN,5.0,0.2,4.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
125,Payton Pritchard,BOS,10.0,0.1,2.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
126,Bogdan Bogdanovic,ATL,4.0,0.3,1.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
127,Jaylen Brown,BOS,10.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
128,Georges Niang,PHI,12.0,0.1,1.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
129,Eric Paschall,UTA,4.0,0.3,16.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
130,Caleb Martin,MIA,11.0,0.1,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
131,Patty Mills,BKN,4.0,0.3,5.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
132,Scottie Barnes,TOR,4.0,0.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-22,roll-man
133,Pascal Siakam,TOR,6.0,0.7,2.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,roll-man
134,Bobby Portis,MIL,11.0,0.5,4.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,2021-22,roll-man
