,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
108,Miles Bridges,CHA,80.0,0.7,3.8,0.65,0.5,0.2,0.5,34.2,34.2,12.3,22.8,12.3,1.8,33.3,10.1,2021-22,playtype-post-up
109,Grant Williams,BOS,77.0,0.3,4.7,1.44,0.5,0.2,0.2,66.7,66.7,28.0,8.0,16.0,8.0,68.0,98.8,2021-22,playtype-post-up
110,Kyle Kuzma,WAS,66.0,0.6,3.2,0.92,0.5,0.2,0.5,46.9,46.9,12.8,12.8,10.3,7.7,43.6,48.5,2021-22,playtype-post-up
111,Mo Bamba,ORL,71.0,0.6,5.8,0.83,0.5,0.2,0.5,42.4,42.4,9.5,11.9,9.5,0.0,42.9,28.6,2021-22,playtype-post-up
112,Zach LaVine,CHI,67.0,0.6,2.6,0.77,0.4,0.2,0.5,40.0,40.0,5.1,7.7,5.1,2.6,38.5,18.3,2021-22,playtype-post-up
113,Dwight Howard,LAL,60.0,0.3,5.7,1.16,0.4,0.1,0.2,66.7,66.7,36.8,15.8,26.3,0.0,63.2,88.8,2021-22,playtype-post-up
114,Larry Nance Jr.,NOP,9.0,1.2,17.5,0.36,0.4,0.1,0.8,14.3,14.3,9.1,27.3,9.1,0.0,18.2,1.2,2021-22,playtype-post-up
115,Mikal Bridges,PHX,82.0,0.2,1.9,1.53,0.4,0.1,0.2,71.4,71.4,36.8,5.3,31.6,15.8,73.7,100.0,2021-22,playtype-post-up
116,Jalen Brunson,DAL,79.0,0.4,2.5,1.1,0.4,0.2,0.3,52.0,52.0,13.3,6.7,10.0,3.3,53.3,84.0,2021-22,playtype-post-up
117,Nemanja Bjelica,GSW,71.0,0.5,6.9,0.78,0.4,0.1,0.4,40.0,40.0,9.4,12.5,6.3,0.0,40.6,20.1,2021-22,playtype-post-up
118,Drew Eubanks,POR,22.0,0.7,5.5,0.53,0.4,0.1,0.6,21.4,21.4,6.7,0.0,6.7,0.0,26.7,5.9,2021-22,playtype-post-up
119,Marcus Smart,BOS,71.0,0.5,3.3,0.97,0.4,0.2,0.4,48.0,48.0,12.5,12.5,9.4,3.1,46.9,60.9,2021-22,playtype-post-up
120,JaMychal Green,DEN,67.0,0.4,5.6,1.08,0.4,0.1,0.2,53.3,53.3,25.0,16.7,20.8,4.2,54.2,82.2,2021-22,playtype-post-up
121,Precious Achiuwa,TOR,73.0,0.5,4.7,0.89,0.4,0.2,0.4,50.0,50.0,14.3,14.3,14.3,2.9,45.7,36.7,2021-22,playtype-post-up
122,De'Andre Hunter,ATL,53.0,0.5,3.6,0.85,0.4,0.2,0.4,42.9,42.9,7.7,11.5,3.8,0.0,42.3,30.8,2021-22,playtype-post-up
123,Bradley Beal,WAS,40.0,0.3,1.0,1.0,0.3,0.1,0.2,57.1,57.1,10.0,20.0,10.0,0.0,50.0,68.1,2021-22,playtype-post-up
124,Onyeka Okongwu,ATL,48.0,0.4,6.0,0.84,0.3,0.1,0.3,58.3,58.3,5.3,31.6,5.3,0.0,42.1,30.2,2021-22,playtype-post-up
125,Justise Winslow,LAC,37.0,0.3,5.1,1.0,0.3,0.1,0.2,50.0,50.0,20.0,20.0,20.0,0.0,50.0,68.1,2021-22,playtype-post-up
126,Isaiah Jackson,IND,36.0,0.5,6.3,0.61,0.3,0.1,0.3,30.0,30.0,27.8,16.7,22.2,0.0,44.4,8.9,2021-22,playtype-post-up
127,Jalen Suggs,ORL,48.0,0.3,2.0,0.8,0.3,0.1,0.2,44.4,44.4,20.0,20.0,20.0,0.0,40.0,22.9,2021-22,playtype-post-up
128,Taj Gibson,NYK,52.0,0.2,5.0,1.18,0.3,0.1,0.1,66.7,66.7,27.3,18.2,27.3,0.0,63.6,92.3,2021-22,playtype-post-up
129,Draymond Green,GSW,46.0,0.5,5.0,0.64,0.3,0.1,0.2,54.5,54.5,13.6,36.4,9.1,0.0,31.8,9.5,2021-22,playtype-post-up
130,Shai Gilgeous-Alexander,OKC,56.0,0.2,0.9,1.08,0.3,0.1,0.2,53.8,53.8,0.0,0.0,0.0,0.0,53.8,81.7,2021-22,playtype-post-up
131,Cade Cunningham,DET,64.0,0.3,1.4,0.9,0.3,0.1,0.3,50.0,50.0,5.3,15.8,5.3,5.3,42.1,40.8,2021-22,playtype-post-up
132,Keldon Johnson,SAS,75.0,0.3,2.0,0.79,0.3,0.1,0.3,42.1,42.1,8.3,16.7,8.3,4.2,37.5,21.3,2021-22,playtype-post-up
133,Drew Eubanks,SAS,50.0,0.4,7.5,0.94,0.3,0.1,0.2,45.5,45.5,33.3,11.1,16.7,5.6,55.6,56.2,2021-22,playtype-post-up
134,P.J. Washington,CHA,65.0,0.4,3.7,0.75,0.3,0.1,0.3,50.0,50.0,4.2,20.8,4.2,0.0,37.5,16.7,2021-22,playtype-post-up
135,Dwight Powell,DAL,82.0,0.2,3.3,1.39,0.3,0.1,0.2,66.7,66.7,22.2,5.6,22.2,11.1,66.7,97.0,2021-22,playtype-post-up
136,Deni Avdija,WAS,82.0,0.2,2.6,1.26,0.3,0.1,0.2,53.3,53.3,31.6,5.3,21.1,15.8,57.9,95.9,2021-22,playtype-post-up
137,De'Aaron Fox,SAC,59.0,0.3,1.4,0.9,0.3,0.1,0.3,44.4,44.4,15.0,10.0,15.0,15.0,40.0,42.6,2021-22,playtype-post-up
138,Franz Wagner,ORL,79.0,0.4,2.4,0.79,0.3,0.1,0.3,40.9,40.9,7.1,14.3,7.1,0.0,39.3,20.7,2021-22,playtype-post-up
139,Moritz Wagner,ORL,63.0,0.3,4.1,0.81,0.3,0.1,0.2,50.0,50.0,9.5,28.6,9.5,4.8,38.1,25.4,2021-22,playtype-post-up
140,Mason Plumlee,CHA,73.0,0.5,7.0,0.54,0.3,0.1,0.2,35.3,35.3,17.1,34.3,17.1,0.0,31.4,6.5,2021-22,playtype-post-up
141,Chuma Okeke,ORL,70.0,0.2,2.3,0.73,0.2,0.1,0.1,40.0,40.0,13.3,20.0,13.3,0.0,40.0,14.9,2021-22,playtype-post-up
142,Alex Len,SAC,39.0,0.3,5.3,0.46,0.2,0.1,0.2,25.0,25.0,15.4,23.1,15.4,0.0,30.8,3.6,2021-22,playtype-post-up
143,Tristan Thompson,SAC,30.0,0.5,6.8,0.5,0.2,0.1,0.3,37.5,37.5,14.3,28.6,7.1,0.0,28.6,4.8,2021-22,playtype-post-up
144,Isaiah Roby,OKC,45.0,0.2,2.6,0.73,0.2,0.1,0.2,44.4,44.4,0.0,18.2,0.0,0.0,36.4,14.2,2021-22,playtype-post-up
145,Larry Nance Jr.,POR,37.0,0.4,6.1,0.6,0.2,0.1,0.3,30.0,30.0,13.3,20.0,6.7,0.0,33.3,8.3,2021-22,playtype-post-up
146,P.J. Tucker,MIA,71.0,0.2,2.9,1.07,0.2,0.1,0.2,58.3,58.3,13.3,13.3,13.3,6.7,53.3,81.1,2021-22,playtype-post-up
147,Jaxson Hayes,NOP,70.0,0.2,2.3,1.17,0.2,0.1,0.1,60.0,60.0,8.3,8.3,8.3,0.0,58.3,90.5,2021-22,playtype-post-up
148,Isaiah Hartenstein,LAC,68.0,0.3,4.2,0.71,0.2,0.1,0.2,38.5,38.5,19.0,23.8,19.0,4.8,38.1,13.0,2021-22,playtype-post-up
149,Mitchell Robinson,NYK,72.0,0.2,3.5,0.77,0.2,0.1,0.1,62.5,62.5,29.4,29.4,23.5,5.9,41.2,17.8,2021-22,playtype-post-up
150,Xavier Tillman,MEM,53.0,0.3,5.3,0.87,0.2,0.1,0.2,50.0,50.0,20.0,20.0,20.0,6.7,40.0,32.5,2021-22,playtype-post-up
151,Dewayne Dedmon,MIA,67.0,0.2,3.4,0.93,0.2,0.1,0.2,54.5,54.5,7.1,14.3,0.0,0.0,50.0,51.5,2021-22,playtype-post-up
152,Clint Capela,ATL,74.0,0.3,3.0,0.82,0.2,0.1,0.2,43.8,43.8,18.2,9.1,18.2,0.0,45.5,26.6,2021-22,playtype-post-up
153,D'Angelo Russell,MIN,65.0,0.3,1.4,0.67,0.2,0.1,0.2,30.8,30.8,16.7,22.2,16.7,11.1,27.8,10.7,2021-22,playtype-post-up
154,Kenrich Williams,OKC,49.0,0.3,3.6,0.29,0.1,0.0,0.3,15.4,15.4,7.1,0.0,7.1,0.0,14.3,0.6,2021-22,playtype-post-up
155,Talen Horton-Tucker,LAL,60.0,0.2,1.6,0.36,0.1,0.0,0.2,22.2,22.2,0.0,18.2,0.0,0.0,18.2,1.2,2021-22,playtype-post-up
156,Will Barton,DEN,71.0,0.1,0.9,0.4,0.1,0.0,0.1,22.2,22.2,10.0,0.0,10.0,0.0,20.0,2.4,2021-22,playtype-post-up
157,Juan Toscano-Anderson,GSW,73.0,0.2,3.6,0.42,0.1,0.0,0.1,50.0,50.0,16.7,50.0,8.3,0.0,25.0,3.0,2021-22,playtype-post-up
158,Alec Burks,NYK,81.0,0.2,1.6,0.73,0.1,0.0,0.1,36.4,36.4,13.3,13.3,13.3,0.0,40.0,14.9,2021-22,playtype-post-up
159,Lamar Stevens,CLE,63.0,0.2,3.3,0.46,0.1,0.0,0.2,27.3,27.3,0.0,15.4,0.0,0.0,23.1,3.6,2021-22,playtype-post-up
160,Kenyon Martin Jr.,HOU,79.0,0.2,1.9,0.5,0.1,0.0,0.1,22.2,22.2,8.3,16.7,8.3,0.0,25.0,4.8,2021-22,playtype-post-up
161,Bogdan Bogdanovic,ATL,63.0,0.2,1.1,0.7,0.1,0.0,0.1,33.3,33.3,10.0,0.0,10.0,0.0,40.0,11.8,2021-22,playtype-post-up
162,Maxi Kleber,DAL,59.0,0.2,2.3,0.8,0.1,0.0,0.1,28.6,28.6,30.0,10.0,10.0,10.0,40.0,22.9,2021-22,playtype-post-up
163,Kevon Looney,GSW,82.0,0.2,3.0,0.8,0.1,0.0,0.1,42.9,42.9,26.7,33.3,20.0,6.7,40.0,22.9,2021-22,playtype-post-up
164,Marquese Chriss,DAL,34.0,0.4,9.0,0.27,0.1,0.0,0.3,0.0,0.0,13.3,20.0,6.7,0.0,13.3,0.0,2021-22,playtype-post-up
