,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
176,Spencer Hawes,CHA,5.0,0.2,5.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
177,Cole Aldrich,LAC,6.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2015-16,transition
178,Lamar Patterson,ATL,4.0,0.3,9.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
179,Jarell Martin,MEM,2.0,0.5,7.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
180,Zaza Pachulia,DAL,5.0,0.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2015-16,transition
181,Kyle Singler,OKC,6.0,0.2,10.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
182,Anthony Tolliver,DET,3.0,0.3,25.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
183,Nick Collison,OKC,9.0,0.1,12.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
184,Timofey Mozgov,CLE,13.0,0.1,4.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
185,Nazr Mohammed,OKC,5.0,0.2,33.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
186,Jordan Farmar,MEM,4.0,1.3,11.9,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16,transition
0,LeBron James,CLE,18.0,7.0,24.0,1.14,8.0,2.9,4.9,60.2,61.9,23.0,13.5,21.4,6.3,57.9,60.0,2016-17,transition
1,John Wall,WAS,13.0,7.0,23.6,1.17,8.0,2.7,4.5,59.3,63.6,23.9,17.0,20.5,8.0,55.7,66.7,2016-17,transition
2,Russell Westbrook,OKC,5.0,9.0,20.2,0.81,7.0,1.8,4.8,37.5,39.6,20.9,23.3,18.6,0.0,41.9,17.3,2016-17,transition
3,Kevin Durant,GSW,15.0,6.0,26.1,1.17,7.0,2.3,4.4,53.0,59.8,18.7,11.0,15.4,3.3,53.8,61.3,2016-17,transition
4,Stephen Curry,GSW,17.0,6.0,22.8,1.04,6.0,2.0,4.5,44.2,55.2,10.6,10.6,7.4,3.2,43.6,39.2,2016-17,transition
5,Giannis Antetokounmpo,MIL,6.0,5.0,19.6,1.13,6.0,1.7,3.2,52.6,52.6,40.0,10.0,40.0,13.3,60.0,57.5,2016-17,transition
6,Avery Bradley,BOS,18.0,4.0,22.0,1.23,5.0,1.9,3.4,54.8,65.3,4.3,7.2,4.3,1.4,52.2,76.0,2016-17,transition
7,Mike Conley,MEM,6.0,3.0,14.7,1.21,4.0,1.5,2.5,60.0,70.0,5.3,15.8,5.3,0.0,52.6,71.6,2016-17,transition
8,Taurean Prince,ATL,6.0,2.0,24.6,1.4,4.0,1.7,2.3,71.4,71.4,6.7,6.7,6.7,6.7,66.7,90.4,2016-17,transition
9,Norman Powell,TOR,9.0,3.0,28.4,1.07,4.0,1.0,2.6,39.1,43.5,25.8,3.2,19.4,3.2,51.6,42.7,2016-17,transition
10,Paul George,IND,4.0,5.0,16.7,0.95,4.0,1.3,3.3,38.5,50.0,15.8,15.8,10.5,0.0,42.1,34.7,2016-17,transition
11,Kawhi Leonard,SAS,12.0,3.0,12.5,1.38,4.0,1.2,1.8,66.7,78.6,23.5,11.8,26.5,2.9,61.8,86.7,2016-17,transition
12,Otto Porter Jr.,WAS,13.0,3.0,27.2,1.54,4.0,1.5,2.2,69.0,77.6,21.6,5.4,18.9,5.4,70.3,94.7,2016-17,transition
13,Kyrie Irving,CLE,18.0,3.0,13.0,1.1,4.0,1.2,2.4,50.0,56.8,13.8,12.1,10.3,1.7,50.0,49.3,2016-17,transition
14,Chris Paul,LAC,7.0,3.0,12.7,1.24,4.0,1.6,2.7,57.9,65.8,9.5,9.5,9.5,9.5,52.4,77.3,2016-17,transition
15,Jerami Grant,OKC,5.0,2.0,24.3,1.56,3.0,1.2,1.6,75.0,75.0,11.1,0.0,11.1,0.0,77.8,0.0,2016-17,transition
16,Blake Griffin,LAC,3.0,2.0,8.3,2.0,3.0,1.3,1.3,100.0,100.0,20.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
17,Khris Middleton,MIL,6.0,3.0,16.5,1.13,3.0,1.0,1.8,54.5,59.1,18.8,12.5,6.3,0.0,56.3,54.7,2016-17,transition
18,Dennis Schroder,ATL,6.0,2.0,10.3,1.29,3.0,0.8,1.7,50.0,65.0,21.4,7.1,7.1,0.0,57.1,80.0,2016-17,transition
19,Paul Millsap,ATL,6.0,3.0,11.7,1.18,3.0,1.2,2.0,58.3,58.3,23.5,11.8,23.5,5.9,58.8,68.0,2016-17,transition
20,Malcolm Delaney,ATL,1.0,1.0,25.0,3.0,3.0,1.0,1.0,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
21,Vince Carter,MEM,6.0,1.0,12.7,2.29,3.0,0.7,0.8,80.0,110.0,28.6,0.0,28.6,0.0,85.7,0.0,2016-17,transition
22,Kyle Lowry,TOR,8.0,2.0,15.3,1.11,3.0,0.8,1.3,60.0,65.0,31.6,26.3,26.3,10.5,52.6,50.7,2016-17,transition
23,CJ McCollum,POR,4.0,4.0,16.7,0.77,3.0,0.8,3.3,23.1,26.9,17.6,5.9,11.8,0.0,35.3,12.0,2016-17,transition
24,Maurice Harkless,POR,4.0,2.0,17.9,1.57,3.0,1.0,1.3,80.0,80.0,28.6,0.0,28.6,0.0,85.7,0.0,2016-17,transition
25,Aaron Brooks,IND,1.0,1.0,25.0,3.0,3.0,1.0,1.0,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
26,Victor Oladipo,OKC,5.0,3.0,21.7,1.07,3.0,1.2,2.6,46.2,46.2,13.3,0.0,13.3,0.0,53.3,44.0,2016-17,transition
27,Kevin Love,CLE,18.0,2.0,13.7,1.36,3.0,0.9,1.4,61.5,86.5,10.3,23.1,10.3,0.0,51.3,84.0,2016-17,transition
28,Trevor Ariza,HOU,11.0,2.0,18.0,1.4,3.0,0.8,1.5,52.9,70.6,10.0,5.0,5.0,0.0,55.0,90.4,2016-17,transition
29,Isaiah Thomas,BOS,15.0,3.0,13.3,1.04,3.0,1.2,2.6,46.2,55.1,8.5,12.8,8.5,4.3,42.6,39.2,2016-17,transition
30,James Harden,HOU,11.0,4.0,12.6,0.78,3.0,1.0,1.7,57.9,63.2,12.2,39.0,12.2,0.0,36.6,16.0,2016-17,transition
31,Gordon Hayward,UTA,11.0,2.0,8.8,1.71,3.0,1.2,1.5,81.3,87.5,19.0,4.8,14.3,0.0,81.0,98.7,2016-17,transition
32,Bradley Beal,WAS,13.0,3.0,14.5,0.82,3.0,0.9,2.7,34.3,41.4,13.3,11.1,13.3,2.2,37.8,20.0,2016-17,transition
33,Klay Thompson,GSW,17.0,3.0,19.1,0.9,3.0,0.9,2.5,38.1,50.0,5.8,15.4,5.8,1.9,34.6,24.0,2016-17,transition
34,Taj Gibson,OKC,5.0,1.0,15.2,1.43,2.0,0.8,1.0,80.0,80.0,14.3,14.3,14.3,0.0,71.4,0.0,2016-17,transition
35,Damian Lillard,POR,4.0,3.0,9.7,0.82,2.0,1.0,2.8,36.4,40.9,0.0,0.0,0.0,0.0,36.4,18.7,2016-17,transition
36,Jamal Crawford,LAC,7.0,1.0,9.3,1.67,2.0,1.0,1.3,77.8,77.8,11.1,0.0,11.1,11.1,77.8,0.0,2016-17,transition
37,Kent Bazemore,ATL,6.0,3.0,23.7,0.83,2.0,0.7,1.8,36.4,40.9,22.2,16.7,16.7,0.0,44.4,21.3,2016-17,transition
38,Tim Hardaway Jr.,ATL,6.0,4.0,21.0,0.71,2.0,0.8,3.0,27.8,33.3,9.5,4.8,9.5,0.0,33.3,6.8,2016-17,transition
39,Tony Snell,MIL,6.0,2.0,21.7,1.4,2.0,0.8,1.7,50.0,70.0,0.0,0.0,0.0,0.0,50.0,90.4,2016-17,transition
40,Paul Zipser,CHI,6.0,2.0,20.5,1.0,2.0,0.5,1.0,50.0,58.3,11.1,22.2,11.1,0.0,44.4,0.0,2016-17,transition
41,Marc Gasol,MEM,6.0,1.0,3.6,2.5,2.0,0.7,0.7,100.0,112.5,25.0,0.0,25.0,25.0,100.0,0.0,2016-17,transition
42,Dwyane Wade,CHI,6.0,3.0,17.8,0.74,2.0,1.0,2.7,37.5,37.5,5.3,10.5,5.3,0.0,36.8,9.3,2016-17,transition
43,Jimmy Butler,CHI,6.0,2.0,8.5,1.08,2.0,0.7,1.5,44.4,50.0,16.7,8.3,16.7,0.0,50.0,45.3,2016-17,transition
44,Lance Stephenson,IND,4.0,2.0,12.1,1.29,2.0,1.0,1.3,80.0,90.0,14.3,28.6,14.3,14.3,57.1,0.0,2016-17,transition
45,Nikola Mirotic,CHI,6.0,2.0,15.5,1.11,2.0,0.7,1.3,50.0,62.5,11.1,0.0,11.1,0.0,44.4,0.0,2016-17,transition
46,Malcolm Brogdon,MIL,6.0,1.0,11.9,1.25,2.0,0.7,1.0,66.7,83.3,0.0,25.0,0.0,0.0,50.0,0.0,2016-17,transition
47,Nene,HOU,9.0,1.0,14.9,1.82,2.0,0.9,1.0,88.9,88.9,27.3,9.1,27.3,18.2,81.8,100.0,2016-17,transition
48,Dejounte Murray,SAS,11.0,2.0,26.1,0.74,2.0,0.5,1.3,42.9,42.9,21.7,26.1,17.4,8.7,39.1,10.7,2016-17,transition
49,Patrick Beverley,HOU,11.0,2.0,15.2,0.85,2.0,0.5,1.4,40.0,50.0,10.0,15.0,10.0,0.0,40.0,22.7,2016-17,transition
50,Jae Crowder,BOS,18.0,2.0,16.7,1.1,2.0,0.8,1.6,50.0,51.8,20.5,7.7,20.5,0.0,56.4,48.0,2016-17,transition
51,Jonathon Simmons,SAS,15.0,2.0,16.4,1.42,2.0,0.8,1.3,63.2,76.3,26.9,7.7,26.9,7.7,61.5,92.0,2016-17,transition
52,Andre Iguodala,GSW,16.0,2.0,18.6,1.29,2.0,0.8,1.1,72.2,72.2,20.8,8.3,20.8,4.2,66.7,81.3,2016-17,transition
53,Ian Clark,GSW,16.0,2.0,25.0,1.17,2.0,0.7,1.1,61.1,72.2,8.3,20.8,8.3,4.2,50.0,64.4,2016-17,transition
54,Draymond Green,GSW,17.0,2.0,16.1,0.78,2.0,0.4,1.1,38.9,38.9,33.3,19.4,30.6,2.8,44.4,13.5,2016-17,transition
55,Lou Williams,HOU,11.0,3.0,20.1,0.93,2.0,1.0,2.3,44.0,48.0,6.9,6.9,6.9,0.0,44.8,32.4,2016-17,transition
56,Danny Green,SAS,16.0,2.0,21.8,0.93,2.0,0.6,1.6,38.5,46.2,6.9,6.9,6.9,3.4,37.9,32.4,2016-17,transition
57,Kyle Anderson,SAS,15.0,1.0,18.7,1.64,2.0,0.7,0.8,83.3,87.5,14.3,7.1,14.3,7.1,78.6,97.3,2016-17,transition
58,Markieff Morris,WAS,13.0,2.0,11.7,1.05,2.0,0.7,1.5,47.4,52.6,4.8,4.8,4.8,0.0,47.6,41.3,2016-17,transition
59,DeMar DeRozan,TOR,10.0,3.0,13.2,0.71,2.0,0.7,1.7,41.2,41.2,19.4,29.0,9.7,3.2,35.5,5.3,2016-17,transition
60,Kevin Seraphin,IND,4.0,1.0,12.1,1.5,2.0,0.5,0.8,66.7,66.7,25.0,0.0,25.0,0.0,75.0,0.0,2016-17,transition
61,Bojan Bogdanovic,WAS,13.0,2.0,20.4,0.91,2.0,0.5,1.5,36.8,42.1,13.6,4.5,9.1,4.5,40.9,26.4,2016-17,transition
62,Rodney Hood,UTA,11.0,2.0,13.8,1.12,2.0,0.7,1.3,57.1,60.7,5.9,11.8,5.9,0.0,52.9,52.7,2016-17,transition
63,Tony Parker,SAS,8.0,2.0,12.1,1.21,2.0,0.9,1.3,70.0,75.0,7.1,21.4,7.1,0.0,57.1,74.3,2016-17,transition
64,Cory Joseph,TOR,10.0,2.0,17.0,1.13,2.0,0.6,1.1,54.5,68.2,6.7,20.0,6.7,0.0,46.7,57.5,2016-17,transition
65,Isaiah Canaan,CHI,3.0,2.0,20.6,1.0,2.0,1.0,2.0,50.0,58.3,0.0,14.3,0.0,0.0,42.9,0.0,2016-17,transition
66,Andre Roberson,OKC,5.0,2.0,12.7,1.13,2.0,0.8,1.0,80.0,80.0,25.0,12.5,12.5,0.0,62.5,0.0,2016-17,transition
67,Pat Connaughton,POR,3.0,1.0,20.0,2.5,2.0,0.3,0.3,100.0,100.0,100.0,0.0,100.0,50.0,100.0,0.0,2016-17,transition
68,Tim Quarterman,POR,2.0,0.0,50.0,3.0,2.0,0.5,0.5,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
69,Rajon Rondo,CHI,2.0,3.0,19.4,0.83,2.0,1.0,2.0,50.0,50.0,16.7,16.7,16.7,0.0,50.0,0.0,2016-17,transition
70,Shabazz Napier,POR,4.0,1.0,21.7,0.8,1.0,0.5,1.3,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,2016-17,transition
71,Bryn Forbes,SAS,6.0,1.0,15.4,1.0,1.0,0.2,0.5,33.3,33.3,25.0,0.0,25.0,0.0,50.0,0.0,2016-17,transition
72,Wayne Selden,MEM,6.0,1.0,13.3,1.0,1.0,0.3,0.7,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2016-17,transition
73,Myles Turner,IND,4.0,1.0,5.6,1.33,1.0,0.3,0.5,50.0,50.0,33.3,0.0,33.3,0.0,66.7,0.0,2016-17,transition
74,Deron Williams,CLE,18.0,1.0,12.9,1.27,1.0,0.3,0.4,75.0,81.3,9.1,18.2,18.2,9.1,54.5,78.7,2016-17,transition
75,Ryan Anderson,HOU,11.0,1.0,11.0,1.17,1.0,0.4,1.0,36.4,54.5,8.3,0.0,8.3,0.0,41.7,64.4,2016-17,transition
76,Iman Shumpert,CLE,17.0,1.0,16.2,1.17,1.0,0.2,0.5,50.0,62.5,16.7,16.7,8.3,0.0,50.0,64.4,2016-17,transition
77,Shaun Livingston,GSW,14.0,1.0,19.7,1.0,1.0,0.4,0.7,60.0,60.0,14.3,21.4,14.3,7.1,50.0,36.5,2016-17,transition
78,Zach Randolph,MEM,6.0,1.0,8.4,0.75,1.0,0.5,1.0,50.0,50.0,0.0,25.0,0.0,0.0,37.5,0.0,2016-17,transition
79,Serge Ibaka,TOR,10.0,2.0,12.3,0.78,1.0,0.5,1.4,35.7,39.3,11.1,16.7,5.6,5.6,33.3,13.5,2016-17,transition
80,JaVale McGee,GSW,16.0,1.0,15.7,1.18,1.0,0.3,0.5,62.5,62.5,18.2,9.1,18.2,0.0,63.6,69.3,2016-17,transition
81,Steven Adams,OKC,5.0,0.0,5.6,2.0,1.0,0.4,0.4,100.0,100.0,50.0,0.0,50.0,50.0,100.0,0.0,2016-17,transition
82,Deyonta Davis,MEM,3.0,1.0,33.3,2.0,1.0,0.7,0.7,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
83,Dewayne Dedmon,SAS,12.0,1.0,14.6,1.57,1.0,0.3,0.3,100.0,100.0,57.1,0.0,57.1,0.0,100.0,0.0,2016-17,transition
84,Clint Capela,HOU,11.0,1.0,7.5,1.38,1.0,0.4,0.5,80.0,80.0,50.0,0.0,50.0,12.5,75.0,0.0,2016-17,transition
85,Eric Gordon,HOU,11.0,2.0,14.7,0.71,1.0,0.5,1.7,26.3,34.2,4.8,4.8,0.0,0.0,28.6,6.8,2016-17,transition
86,Bobby Portis,CHI,6.0,1.0,15.4,0.67,1.0,0.3,0.8,40.0,40.0,0.0,16.7,0.0,0.0,33.3,0.0,2016-17,transition
87,Kelly Oubre Jr.,WAS,12.0,1.0,21.1,1.0,1.0,0.5,1.0,50.0,54.2,6.7,13.3,6.7,0.0,46.7,36.5,2016-17,transition
88,LaMarcus Aldridge,SAS,16.0,1.0,3.8,1.64,1.0,0.5,0.6,80.0,85.0,18.2,9.1,18.2,18.2,72.7,96.0,2016-17,transition
89,Marcus Smart,BOS,18.0,1.0,9.9,1.21,1.0,0.3,0.7,46.2,61.5,26.3,10.5,21.1,5.3,47.4,71.6,2016-17,transition
90,Manu Ginobili,SAS,16.0,1.0,13.6,1.38,1.0,0.6,1.0,56.3,62.5,12.5,0.0,12.5,12.5,56.3,85.3,2016-17,transition
91,JR Smith,CLE,18.0,1.0,17.2,1.1,1.0,0.4,1.0,44.4,61.1,0.0,10.0,0.0,0.0,40.0,46.7,2016-17,transition
92,Anthony Morrow,CHI,3.0,0.0,10.0,2.0,1.0,0.3,0.3,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
93,Joel Anthony,SAS,3.0,0.0,20.0,2.0,1.0,0.3,0.3,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
94,Patty Mills,SAS,16.0,1.0,10.1,1.12,1.0,0.4,1.0,43.8,59.4,0.0,5.9,0.0,0.0,41.2,52.7,2016-17,transition
95,Zaza Pachulia,GSW,15.0,1.0,15.4,1.5,1.0,0.5,0.7,80.0,80.0,16.7,8.3,16.7,8.3,75.0,93.3,2016-17,transition
96,Gerald Green,BOS,13.0,1.0,14.6,0.92,1.0,0.3,0.9,33.3,45.8,0.0,0.0,0.0,0.0,33.3,30.7,2016-17,transition
97,Alex Abrines,OKC,5.0,1.0,16.0,0.75,1.0,0.2,0.8,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2016-17,transition
98,Jaylen Brown,BOS,17.0,1.0,15.4,1.21,1.0,0.4,0.5,66.7,66.7,28.6,14.3,28.6,7.1,57.1,74.3,2016-17,transition
99,Terry Rozier,BOS,17.0,1.0,14.9,1.13,1.0,0.3,0.6,50.0,55.0,26.7,13.3,20.0,6.7,53.3,57.5,2016-17,transition
100,Glenn Robinson III,IND,3.0,1.0,28.6,1.5,1.0,0.3,0.3,100.0,100.0,50.0,0.0,50.0,0.0,100.0,0.0,2016-17,transition
101,Al Horford,BOS,18.0,1.0,5.2,1.33,1.0,0.4,0.5,77.8,83.3,16.7,25.0,16.7,16.7,58.3,82.7,2016-17,transition
102,Jeff Teague,IND,4.0,2.0,10.0,0.67,1.0,0.3,1.0,25.0,25.0,16.7,16.7,16.7,0.0,33.3,0.0,2016-17,transition
103,Boris Diaw,UTA,11.0,1.0,13.6,1.22,1.0,0.5,0.7,62.5,62.5,11.1,11.1,11.1,11.1,55.6,0.0,2016-17,transition
104,Enes Freedom,OKC,5.0,0.0,6.7,2.0,1.0,0.4,0.4,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
105,Kyle Korver,CLE,18.0,1.0,18.9,0.65,1.0,0.2,0.8,21.4,28.6,5.9,11.8,5.9,0.0,23.5,4.0,2016-17,transition
106,Jose Calderon,ATL,6.0,1.0,14.8,1.25,1.0,0.3,0.7,50.0,62.5,0.0,0.0,0.0,0.0,50.0,0.0,2016-17,transition
107,JaMychal Green,MEM,6.0,1.0,12.2,1.2,1.0,0.3,0.7,50.0,50.0,20.0,0.0,0.0,0.0,60.0,0.0,2016-17,transition
108,Jerian Grant,CHI,5.0,1.0,16.1,1.2,1.0,0.4,0.8,50.0,50.0,20.0,0.0,20.0,0.0,60.0,0.0,2016-17,transition
109,Greg Monroe,MIL,6.0,1.0,5.2,1.5,1.0,0.3,0.3,100.0,100.0,25.0,0.0,50.0,0.0,75.0,0.0,2016-17,transition
110,Cristiano Felicio,CHI,6.0,0.0,13.0,2.0,1.0,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
111,DeMarre Carroll,TOR,10.0,1.0,24.4,0.64,1.0,0.2,0.8,25.0,37.5,9.1,18.2,9.1,0.0,27.3,2.7,2016-17,transition
112,Delon Wright,TOR,9.0,1.0,26.9,1.0,1.0,0.2,0.3,66.7,66.7,42.9,28.6,28.6,14.3,57.1,0.0,2016-17,transition
113,P.J. Tucker,TOR,10.0,1.0,9.7,1.17,1.0,0.3,0.6,50.0,58.3,0.0,0.0,0.0,0.0,50.0,0.0,2016-17,transition
114,Jason Terry,MIL,6.0,1.0,35.0,0.71,1.0,0.3,1.0,33.3,33.3,14.3,14.3,14.3,14.3,28.6,0.0,2016-17,transition
115,Derrick Favors,UTA,11.0,0.0,6.6,1.6,1.0,0.3,0.4,75.0,75.0,20.0,0.0,20.0,0.0,80.0,0.0,2016-17,transition
116,Davis Bertans,SAS,13.0,0.0,11.1,2.0,1.0,0.2,0.3,75.0,100.0,0.0,0.0,0.0,0.0,75.0,0.0,2016-17,transition
117,Rudy Gobert,UTA,9.0,0.0,4.5,2.0,1.0,0.4,0.4,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2016-17,transition
118,Paul Pierce,LAC,7.0,0.0,13.0,2.67,1.0,0.4,0.4,100.0,116.7,33.3,0.0,33.3,33.3,100.0,0.0,2016-17,transition
119,Monta Ellis,IND,4.0,1.0,11.1,1.67,1.0,0.3,0.3,100.0,150.0,33.3,33.3,33.3,0.0,66.7,0.0,2016-17,transition
120,Shelvin Mack,UTA,9.0,1.0,12.1,1.0,1.0,0.3,0.8,42.9,57.1,0.0,12.5,0.0,0.0,37.5,0.0,2016-17,transition
121,Andrew Harrison,MEM,6.0,1.0,17.1,0.83,1.0,0.3,0.7,50.0,50.0,16.7,33.3,16.7,16.7,33.3,0.0,2016-17,transition
122,Channing Frye,CLE,12.0,1.0,13.8,1.11,1.0,0.3,0.7,50.0,62.5,0.0,11.1,0.0,0.0,44.4,0.0,2016-17,transition
123,Dahntay Jones,CLE,10.0,1.0,46.2,1.5,1.0,0.3,0.5,60.0,60.0,33.3,0.0,33.3,16.7,66.7,0.0,2016-17,transition
124,Jonas Valanciunas,TOR,10.0,0.0,4.6,1.8,1.0,0.4,0.4,100.0,100.0,20.0,0.0,20.0,0.0,100.0,0.0,2016-17,transition
125,George Hill,UTA,8.0,1.0,9.0,0.91,1.0,0.6,1.3,50.0,50.0,0.0,9.1,0.0,0.0,45.5,26.4,2016-17,transition
126,Joe Ingles,UTA,11.0,1.0,11.3,1.11,1.0,0.3,0.5,50.0,58.3,22.2,11.1,22.2,0.0,55.6,0.0,2016-17,transition
127,James Ennis III,MEM,6.0,1.0,13.7,0.71,1.0,0.2,0.8,20.0,20.0,28.6,14.3,28.6,14.3,28.6,0.0,2016-17,transition
128,JJ Redick,LAC,7.0,1.0,8.3,0.83,1.0,0.3,0.9,33.3,41.7,0.0,0.0,0.0,0.0,33.3,0.0,2016-17,transition
129,Patrick McCaw,GSW,15.0,1.0,19.3,0.91,1.0,0.2,0.5,37.5,43.8,18.2,9.1,9.1,0.0,45.5,26.4,2016-17,transition
130,Marcin Gortat,WAS,13.0,1.0,5.9,1.29,1.0,0.3,0.4,80.0,80.0,14.3,14.3,14.3,0.0,71.4,0.0,2016-17,transition
131,DeAndre Jordan,LAC,7.0,0.0,2.9,0.0,0.0,0.0,0.1,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,2016-17,transition
132,Tomas Satoransky,WAS,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2016-17,transition
133,Al-Farouq Aminu,POR,4.0,1.0,5.9,0.33,0.0,0.0,0.3,0.0,0.0,33.3,33.3,33.3,0.0,33.3,0.0,2016-17,transition
134,Montrezl Harrell,HOU,5.0,0.0,25.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2016-17,transition
135,Jake Layman,POR,2.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2016-17,transition
136,Wesley Johnson,LAC,3.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2016-17,transition
137,Evan Turner,POR,4.0,2.0,16.7,0.25,0.0,0.0,1.5,0.0,0.0,12.5,12.5,0.0,0.0,12.5,0.0,2016-17,transition
138,Michael Carter-Williams,CHI,5.0,0.0,8.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
139,Allen Crabbe,POR,4.0,2.0,23.1,0.33,0.0,0.3,1.3,20.0,20.0,16.7,0.0,16.7,0.0,16.7,0.0,2016-17,transition
140,Tyler Zeller,BOS,11.0,0.0,12.1,0.5,0.0,0.1,0.3,33.3,33.3,0.0,25.0,0.0,0.0,25.0,0.0,2016-17,transition
141,Dante Exum,UTA,7.0,0.0,9.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
142,James Michael McAdoo,GSW,13.0,0.0,14.3,0.67,0.0,0.1,0.2,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,2016-17,transition
143,Lavoy Allen,IND,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2016-17,transition
144,Brandan Wright,MEM,2.0,0.0,16.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
145,Joffrey Lauvergne,CHI,3.0,0.0,6.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
146,Norris Cole,OKC,4.0,0.0,10.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
147,Sam Dekker,HOU,4.0,0.0,8.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
148,Matthew Dellavedova,MIL,6.0,0.0,3.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
149,Noah Vonleh,POR,4.0,0.0,3.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
150,Joel Bolomboy,UTA,2.0,0.0,33.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
151,Troy Williams,HOU,5.0,0.0,16.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
152,Mike Muscala,ATL,6.0,0.0,8.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,transition
153,Raymond Felton,LAC,7.0,0.0,5.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2016-17,transition
154,Matt Barnes,GSW,12.0,0.0,16.7,0.67,0.0,0.1,0.3,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,2016-17,transition
155,Brandon Jennings,WAS,13.0,1.0,18.8,0.67,0.0,0.2,0.5,42.9,42.9,0.0,22.2,0.0,0.0,33.3,0.0,2016-17,transition
156,Mike Dunleavy,ATL,6.0,0.0,20.0,0.67,0.0,0.0,0.0,0.0,0.0,33.3,66.7,0.0,0.0,33.3,0.0,2016-17,transition
