,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
94,Zeke Nnaji,DEN,2.0,0.5,100.0,3.0,2.0,0.5,0.5,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
95,James Harden,PHI,12.0,2.6,12.9,0.97,2.0,0.8,2.0,41.7,58.3,3.2,19.4,3.2,0.0,35.5,45.7,2021-22,spot-up
96,Chris Paul,PHX,12.0,1.7,10.4,1.35,2.0,0.8,1.4,52.9,70.6,5.0,10.0,5.0,0.0,50.0,91.4,2021-22,spot-up
97,Gabe Vincent,MIA,11.0,2.7,31.3,0.9,2.0,0.7,2.6,27.6,37.9,13.3,0.0,13.3,10.0,30.0,37.1,2021-22,spot-up
98,Troy Brown Jr.,CHI,3.0,3.3,50.0,0.6,2.0,0.7,3.0,22.2,33.3,0.0,10.0,0.0,0.0,20.0,7.8,2021-22,spot-up
99,Tyler Herro,MIA,11.0,3.3,21.7,0.72,2.0,0.9,3.2,28.6,35.7,2.8,2.8,2.8,3.0,27.8,19.0,2021-22,spot-up
100,Scottie Barnes,TOR,4.0,3.0,21.8,0.67,2.0,0.8,3.0,25.0,33.3,0.0,0.0,0.0,0.0,25.0,11.4,2021-22,spot-up
101,Moses Moody,GSW,4.0,1.3,33.3,1.6,2.0,0.8,1.3,60.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,2021-22,spot-up
102,Trae Young,ATL,5.0,2.2,9.7,0.82,2.0,0.6,1.6,37.5,50.0,9.1,18.2,9.1,0.0,36.4,27.0,2021-22,spot-up
103,Juancho Hernangomez,UTA,6.0,1.5,45.0,1.0,2.0,0.5,1.5,33.3,50.0,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,spot-up
104,Haywood Highsmith,MIA,5.0,1.4,100.0,1.29,2.0,0.6,1.0,60.0,90.0,0.0,28.6,0.0,0.0,42.9,0.0,2021-22,spot-up
105,Otto Porter Jr.,GSW,10.0,3.1,52.5,0.74,2.0,0.8,2.8,28.6,41.1,0.0,9.7,0.0,0.0,25.8,20.7,2021-22,spot-up
106,Kevin Durant,BKN,4.0,4.5,14.8,0.56,2.0,0.8,3.5,21.4,28.6,5.6,16.7,5.6,0.0,22.2,5.2,2021-22,spot-up
107,Davis Bertans,DAL,12.0,1.1,32.5,1.69,2.0,0.6,1.1,53.8,80.8,7.7,0.0,7.7,8.0,53.8,98.3,2021-22,spot-up
108,Derrick Jones Jr.,CHI,5.0,2.6,61.9,0.77,2.0,0.6,2.2,27.3,40.9,7.7,7.7,7.7,0.0,30.8,22.6,2021-22,spot-up
109,Jeff Green,DEN,5.0,1.8,42.9,1.11,2.0,0.6,1.4,42.9,64.3,11.1,11.1,11.1,0.0,44.4,0.0,2021-22,spot-up
110,Danuel House Jr.,UTA,6.0,2.3,43.8,0.79,2.0,0.7,1.7,40.0,50.0,7.1,21.4,7.1,0.0,35.7,25.0,2021-22,spot-up
111,Ayo Dosunmu,CHI,5.0,2.4,41.4,0.92,2.0,0.8,2.4,33.3,45.8,0.0,0.0,0.0,0.0,33.3,38.8,2021-22,spot-up
112,Bones Hyland,DEN,5.0,1.6,16.3,1.38,2.0,0.8,1.6,50.0,68.8,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
113,DeMarcus Cousins,DEN,5.0,1.0,11.6,2.2,2.0,0.8,0.8,100.0,137.5,0.0,20.0,0.0,0.0,80.0,0.0,2021-22,spot-up
114,Payton Pritchard,BOS,10.0,2.0,48.8,1.1,2.0,0.9,2.0,45.0,55.0,0.0,0.0,0.0,0.0,45.0,61.7,2021-22,spot-up
115,Delon Wright,ATL,5.0,2.4,31.6,1.0,2.0,0.8,2.2,36.4,54.5,0.0,8.3,0.0,0.0,33.3,49.1,2021-22,spot-up
116,Joel Embiid,PHI,10.0,3.3,14.3,0.64,2.0,0.7,2.8,25.0,32.1,6.1,9.1,6.1,0.0,27.3,9.5,2021-22,spot-up
117,Furkan Korkmaz,PHI,9.0,1.2,42.3,1.18,1.0,0.6,1.1,50.0,65.0,0.0,9.1,0.0,0.0,45.5,70.7,2021-22,spot-up
118,Naz Reid,MIN,5.0,1.0,19.2,0.6,1.0,0.2,1.0,20.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,2021-22,spot-up
119,Frank Ntilikina,DAL,6.0,0.7,36.4,1.5,1.0,0.3,0.7,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
120,Nik Stauskas,BOS,3.0,0.7,66.7,1.0,1.0,0.0,0.3,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,2021-22,spot-up
121,Malik Fitts,BOS,2.0,0.5,50.0,2.0,1.0,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
122,Caleb Martin,MIA,11.0,1.7,38.0,0.68,1.0,0.5,1.6,27.8,36.1,0.0,5.3,0.0,0.0,26.3,13.8,2021-22,spot-up
123,JaMychal Green,DEN,5.0,0.8,19.0,0.75,1.0,0.2,0.8,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2021-22,spot-up
124,Jaxson Hayes,NOP,6.0,2.2,38.2,0.31,1.0,0.0,1.0,0.0,0.0,30.8,23.1,30.8,0.0,23.1,0.9,2021-22,spot-up
125,Jaden Springer,PHI,5.0,0.6,50.0,1.33,1.0,0.4,0.6,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,spot-up
126,Aaron Gordon,DEN,5.0,2.8,18.9,0.36,1.0,0.4,2.8,14.3,17.9,0.0,0.0,0.0,0.0,14.3,1.7,2021-22,spot-up
127,Daniel Theis,BOS,9.0,0.9,16.0,0.63,1.0,0.2,0.9,25.0,31.3,0.0,0.0,0.0,0.0,25.0,0.0,2021-22,spot-up
128,Bryn Forbes,DEN,5.0,1.4,36.8,0.71,1.0,0.2,1.2,16.7,25.0,14.3,0.0,14.3,0.0,28.6,0.0,2021-22,spot-up
129,Timothe Luwawu-Cabarrot,ATL,4.0,0.8,75.0,1.67,1.0,0.5,0.8,66.7,83.3,0.0,0.0,0.0,0.0,66.7,0.0,2021-22,spot-up
130,Devonte' Graham,NOP,6.0,1.8,42.3,0.55,1.0,0.3,1.7,20.0,30.0,0.0,9.1,0.0,0.0,18.2,4.3,2021-22,spot-up
131,Torrey Craig,PHX,8.0,1.3,43.5,0.6,1.0,0.3,1.1,22.2,33.3,0.0,10.0,0.0,0.0,20.0,7.8,2021-22,spot-up
132,Khem Birch,TOR,6.0,0.8,26.3,1.2,1.0,0.3,0.8,40.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,2021-22,spot-up
133,Robert Williams III,BOS,5.0,0.4,6.9,2.0,1.0,0.4,0.4,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
134,Aaron Holiday,PHX,5.0,0.8,44.4,1.5,1.0,0.4,0.8,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
135,Trey Burke,DAL,7.0,0.6,25.0,2.25,1.0,0.3,0.4,66.7,100.0,25.0,0.0,25.0,0.0,75.0,0.0,2021-22,spot-up
136,Matisse Thybulle,PHI,9.0,1.6,53.8,0.86,1.0,0.4,1.6,28.6,42.9,0.0,0.0,0.0,0.0,28.6,30.2,2021-22,spot-up
137,Josh Green,DAL,11.0,1.6,69.2,0.67,1.0,0.4,1.6,22.2,33.3,0.0,0.0,0.0,0.0,22.2,11.4,2021-22,spot-up
138,Giannis Antetokounmpo,MIL,11.0,1.5,4.7,0.59,1.0,0.3,1.3,21.4,28.6,5.9,11.8,5.9,0.0,23.5,6.9,2021-22,spot-up
139,Deandre Ayton,PHX,12.0,0.8,5.3,0.7,1.0,0.3,0.7,37.5,43.8,10.0,10.0,10.0,0.0,30.0,17.2,2021-22,spot-up
140,Draymond Green,GSW,11.0,1.8,19.0,0.5,1.0,0.4,1.5,23.5,29.4,0.0,15.0,0.0,0.0,20.0,2.6,2021-22,spot-up
141,Cameron Payne,PHX,12.0,1.6,23.8,0.53,1.0,0.3,1.3,25.0,28.1,5.3,10.5,5.3,0.0,26.3,3.4,2021-22,spot-up
142,Paul Reed,PHI,12.0,0.7,16.3,1.0,1.0,0.3,0.5,50.0,66.7,0.0,25.0,0.0,0.0,37.5,0.0,2021-22,spot-up
143,Nemanja Bjelica,GSW,7.0,1.1,29.6,0.88,1.0,0.4,1.0,42.9,50.0,12.5,0.0,12.5,0.0,37.5,0.0,2021-22,spot-up
144,Jevon Carter,MIL,10.0,0.8,30.8,1.0,1.0,0.2,0.5,40.0,60.0,12.5,25.0,12.5,0.0,37.5,0.0,2021-22,spot-up
145,Damion Lee,GSW,8.0,1.1,33.3,0.89,1.0,0.4,1.1,33.3,44.4,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,spot-up
146,Brandon Clarke,MEM,12.0,1.1,10.2,0.69,1.0,0.3,0.9,27.3,27.3,15.4,0.0,15.4,0.0,38.5,14.8,2021-22,spot-up
147,Brook Lopez,MIL,11.0,1.3,13.0,0.57,1.0,0.3,1.3,21.4,28.6,0.0,0.0,0.0,0.0,21.4,6.0,2021-22,spot-up
148,Svi Mykhailiuk,TOR,3.0,0.3,50.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
149,Jalen Johnson,ATL,2.0,0.5,25.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
150,Facundo Campazzo,DEN,4.0,0.3,25.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
151,Onyeka Okongwu,ATL,5.0,0.2,4.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
152,Jordan Nwora,MIL,7.0,0.1,12.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
153,Isaiah Joe,PHI,7.0,0.1,12.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
154,Armoni Brooks,TOR,4.0,0.3,25.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
155,Jonas Valanciunas,NOP,6.0,0.2,1.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
156,George Hill,MIL,4.0,0.5,33.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
157,Gorgui Dieng,ATL,2.0,0.5,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
158,Sterling Brown,DAL,6.0,0.3,33.3,0.0,0.0,0.0,0.2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
159,Jaylen Nowell,MIN,1.0,2.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
160,Serge Ibaka,MIL,6.0,0.3,10.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
161,Dwight Powell,DAL,12.0,0.2,4.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
162,Vlatko Cancar,DEN,2.0,1.0,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2021-22,spot-up
163,Andre Iguodala,GSW,3.0,1.0,33.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
164,Jarrett Culver,MEM,3.0,1.0,23.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,2021-22,spot-up
165,Jared Butler,UTA,1.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
166,Malachi Flynn,TOR,6.0,0.8,71.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,spot-up
167,Jonathan Kuminga,GSW,9.0,1.2,18.0,0.18,0.0,0.1,1.1,10.0,10.0,0.0,9.1,0.0,0.0,9.1,0.0,2021-22,spot-up
168,Dewayne Dedmon,MIA,10.0,0.8,18.2,0.25,0.0,0.1,0.8,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,2021-22,spot-up
169,Bam Adebayo,MIA,11.0,0.5,4.0,0.67,0.0,0.0,0.4,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,2021-22,spot-up
170,Luca Vildoza,MIL,6.0,0.3,40.0,1.5,0.0,0.2,0.3,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
171,Xavier Tillman,MEM,9.0,0.2,5.3,1.5,0.0,0.1,0.1,100.0,150.0,0.0,50.0,0.0,0.0,50.0,0.0,2021-22,spot-up
172,Ish Wainright,PHX,6.0,0.5,30.0,1.0,0.0,0.2,0.5,33.3,50.0,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,spot-up
173,Juan Toscano-Anderson,GSW,6.0,0.5,23.1,1.0,0.0,0.2,0.5,33.3,50.0,0.0,0.0,0.0,0.0,33.3,0.0,2021-22,spot-up
174,Larry Nance Jr.,NOP,6.0,0.8,10.0,0.6,0.0,0.2,0.8,20.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,2021-22,spot-up
175,John Konchar,MEM,8.0,0.6,38.5,0.6,0.0,0.1,0.6,20.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,2021-22,spot-up
176,Jarred Vanderbilt,MIN,6.0,0.2,2.7,2.0,0.0,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
177,Marquese Chriss,DAL,5.0,0.2,12.5,2.0,0.0,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
178,Rayjon Tucker,MIL,7.0,0.1,100.0,2.0,0.0,0.1,0.1,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
179,Naji Marshall,NOP,6.0,0.2,6.7,2.0,0.0,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,spot-up
180,JaVale McGee,PHX,11.0,0.2,3.4,1.0,0.0,0.1,0.2,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
181,Yuta Watanabe,TOR,4.0,0.5,28.6,1.0,0.0,0.3,0.5,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,spot-up
182,Kevon Looney,GSW,11.0,0.2,4.8,1.0,0.0,0.0,0.1,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,2021-22,spot-up
183,Mike Conley,UTA,6.0,1.3,10.4,0.25,0.0,0.2,1.3,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,2021-22,spot-up
184,Javonte Green,CHI,5.0,1.4,31.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,2021-22,spot-up
