,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
13,Goran Dragic,MIA,5.0,7.6,38.0,0.71,5.4,2.2,5.6,39.3,42.9,5.3,21.1,5.3,0.0,34.2,31.6,2017-18,ball-handler
14,Patty Mills,SAS,5.0,6.0,45.0,0.9,5.4,1.8,4.4,40.9,52.3,6.7,23.3,6.7,3.3,33.3,60.0,2017-18,ball-handler
15,Victor Oladipo,IND,7.0,6.4,26.0,0.82,5.3,1.9,4.6,40.6,42.2,11.1,17.8,8.9,0.0,40.0,49.1,2017-18,ball-handler
16,Dwyane Wade,MIA,5.0,6.4,34.0,0.75,4.8,2.0,4.4,45.5,45.5,6.3,18.8,12.5,0.0,37.5,38.2,2017-18,ball-handler
17,Tony Parker,SAS,5.0,5.0,57.0,0.92,4.6,2.0,4.2,47.6,47.6,8.0,12.0,8.0,4.0,44.0,68.4,2017-18,ball-handler
18,Jordan Crawford,NOP,2.0,3.0,38.0,1.5,4.5,2.0,3.0,66.7,75.0,0.0,0.0,0.0,0.0,66.7,0.0,2017-18,ball-handler
19,Damian Lillard,POR,4.0,11.0,47.0,0.39,4.3,1.5,8.0,18.8,21.9,4.5,25.0,2.3,2.3,15.9,0.0,2017-18,ball-handler
20,Ricky Rubio,UTA,6.0,6.5,36.0,0.59,3.8,1.3,3.5,38.1,38.1,10.3,38.5,10.3,2.6,28.2,15.8,2017-18,ball-handler
21,Bradley Beal,WAS,6.0,5.2,23.0,0.74,3.8,1.5,4.3,34.6,36.5,6.5,9.7,6.5,0.0,35.5,35.1,2017-18,ball-handler
22,Ben Simmons,PHI,10.0,3.7,19.0,1.03,3.8,1.4,2.0,70.0,70.0,16.2,29.7,13.5,0.0,54.1,89.5,2017-18,ball-handler
23,Kevin Durant,GSW,21.0,3.7,14.0,0.96,3.6,1.2,2.7,46.4,56.3,10.3,20.5,7.7,2.6,41.0,75.4,2017-18,ball-handler
24,Terry Rozier,BOS,19.0,4.0,24.0,0.79,3.2,1.2,3.6,33.3,37.7,6.6,3.9,6.6,1.3,35.5,45.6,2017-18,ball-handler
25,George Hill,CLE,19.0,3.5,38.0,0.88,3.1,1.1,2.6,42.9,46.9,13.4,13.4,11.9,0.0,43.3,54.4,2017-18,ball-handler
26,Eric Gordon,HOU,17.0,2.9,18.0,1.04,3.1,1.0,2.3,43.6,52.6,10.0,12.0,10.0,0.0,44.0,91.2,2017-18,ball-handler
27,Shabazz Napier,POR,2.0,3.5,39.0,0.86,3.0,1.5,2.0,75.0,75.0,0.0,42.9,0.0,0.0,42.9,0.0,2017-18,ball-handler
28,Khris Middleton,MIL,7.0,3.0,16.0,1.0,3.0,1.1,1.9,61.5,65.4,9.5,28.6,9.5,0.0,47.6,85.2,2017-18,ball-handler
29,Delon Wright,TOR,10.0,3.7,44.0,0.73,2.7,1.2,3.1,38.7,40.3,2.7,13.5,2.7,0.0,35.1,33.3,2017-18,ball-handler
30,Rajon Rondo,NOP,9.0,5.3,37.0,0.46,2.4,1.1,3.9,28.6,31.4,2.1,25.0,2.1,0.0,20.8,8.8,2017-18,ball-handler
31,Jimmy Butler,MIN,5.0,2.4,16.0,0.92,2.2,0.6,2.0,30.0,35.0,16.7,0.0,16.7,0.0,41.7,66.7,2017-18,ball-handler
32,Ian Clark,NOP,9.0,2.3,28.0,0.91,2.1,0.9,2.1,42.1,47.4,4.8,9.5,4.8,4.8,38.1,63.2,2017-18,ball-handler
33,Joe Ingles,UTA,11.0,3.1,22.0,0.68,2.1,0.8,1.7,47.4,57.9,2.9,41.2,2.9,0.0,29.4,26.3,2017-18,ball-handler
34,Lance Stephenson,IND,7.0,1.9,17.0,1.08,2.0,0.7,1.3,55.6,66.7,7.7,23.1,7.7,0.0,46.2,93.0,2017-18,ball-handler
35,Carmelo Anthony,OKC,6.0,1.5,10.0,1.33,2.0,0.7,1.2,57.1,64.3,22.2,0.0,22.2,0.0,66.7,0.0,2017-18,ball-handler
36,Andrew Wiggins,MIN,5.0,1.4,8.0,1.43,2.0,0.6,1.0,60.0,70.0,28.6,0.0,28.6,0.0,71.4,0.0,2017-18,ball-handler
37,Jordan Clarkson,CLE,19.0,2.7,37.0,0.71,1.9,0.8,2.5,34.0,37.2,2.0,7.8,2.0,2.0,31.4,29.8,2017-18,ball-handler
38,T.J. McConnell,PHI,10.0,1.4,33.0,1.36,1.9,0.9,1.3,69.2,69.2,14.3,7.1,14.3,14.3,64.3,100.0,2017-18,ball-handler
39,Alec Burks,UTA,9.0,1.7,20.0,1.13,1.9,0.8,1.4,53.8,61.5,6.7,13.3,6.7,6.7,46.7,96.5,2017-18,ball-handler
40,Bryn Forbes,SAS,4.0,1.3,26.0,1.4,1.8,0.8,1.3,60.0,70.0,0.0,0.0,0.0,0.0,60.0,0.0,2017-18,ball-handler
41,James Johnson,MIA,5.0,2.0,17.0,0.9,1.8,0.6,1.2,50.0,50.0,30.0,30.0,30.0,20.0,40.0,60.0,2017-18,ball-handler
42,Jeff Teague,MIN,5.0,1.6,11.0,1.13,1.8,0.8,1.2,66.7,66.7,12.5,25.0,12.5,12.5,50.0,0.0,2017-18,ball-handler
43,Fred VanVleet,TOR,6.0,2.5,33.0,0.67,1.7,0.5,2.2,23.1,26.9,6.7,6.7,6.7,0.0,26.7,24.6,2017-18,ball-handler
44,Jayson Tatum,BOS,19.0,2.2,12.0,0.81,1.7,0.5,1.2,39.1,47.8,14.6,29.3,7.3,0.0,36.6,47.4,2017-18,ball-handler
45,Dante Exum,UTA,10.0,1.7,28.0,1.0,1.7,0.7,0.9,77.8,77.8,11.8,35.3,11.8,0.0,52.9,85.2,2017-18,ball-handler
46,E'Twaun Moore,NOP,9.0,1.6,13.0,1.0,1.6,0.7,1.1,60.0,65.0,7.1,21.4,7.1,0.0,50.0,85.2,2017-18,ball-handler
47,Dejounte Murray,SAS,5.0,1.8,22.0,0.89,1.6,0.6,1.4,42.9,42.9,11.1,11.1,0.0,0.0,44.4,0.0,2017-18,ball-handler
48,Marcus Smart,BOS,15.0,3.3,25.0,0.48,1.6,0.7,2.3,29.4,32.4,2.0,28.0,4.0,0.0,22.0,10.5,2017-18,ball-handler
49,Raymond Felton,OKC,6.0,2.7,43.0,0.56,1.5,0.7,2.3,28.6,32.1,6.3,6.3,6.3,0.0,25.0,12.5,2017-18,ball-handler
50,Manu Ginobili,SAS,5.0,2.2,22.0,0.64,1.4,0.4,1.2,33.3,33.3,18.2,27.3,18.2,0.0,36.4,22.8,2017-18,ball-handler
51,Giannis Antetokounmpo,MIL,7.0,1.7,7.0,0.83,1.4,0.4,1.1,37.5,37.5,25.0,16.7,25.0,8.3,41.7,52.6,2017-18,ball-handler
52,Evan Turner,POR,3.0,1.7,12.0,0.8,1.3,0.7,1.3,50.0,50.0,0.0,20.0,0.0,0.0,40.0,0.0,2017-18,ball-handler
53,Jaylen Brown,BOS,18.0,1.2,7.0,0.96,1.2,0.5,1.2,40.9,47.7,0.0,0.0,0.0,0.0,40.9,73.7,2017-18,ball-handler
54,Jamal Crawford,MIN,5.0,1.4,12.0,0.86,1.2,0.4,1.2,33.3,33.3,14.3,0.0,14.3,0.0,42.9,0.0,2017-18,ball-handler
55,JJ Redick,PHI,10.0,1.6,10.0,0.75,1.2,0.3,1.0,30.0,35.0,12.5,25.0,6.3,0.0,31.3,38.2,2017-18,ball-handler
56,Otto Porter Jr.,WAS,5.0,1.4,15.0,0.86,1.2,0.6,1.2,50.0,50.0,0.0,14.3,0.0,0.0,42.9,0.0,2017-18,ball-handler
57,Darren Collison,IND,7.0,2.6,22.0,0.44,1.1,0.4,2.0,21.4,25.0,5.6,16.7,5.6,0.0,22.2,5.3,2017-18,ball-handler
58,Cory Joseph,IND,7.0,1.9,32.0,0.62,1.1,0.3,1.1,25.0,25.0,15.4,23.1,7.7,0.0,30.8,19.6,2017-18,ball-handler
59,Maurice Harkless,POR,2.0,0.5,7.0,2.0,1.0,0.5,0.5,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2017-18,ball-handler
60,Kelly Oubre Jr.,WAS,6.0,0.7,7.0,1.5,1.0,0.2,0.3,50.0,50.0,50.0,0.0,50.0,0.0,75.0,0.0,2017-18,ball-handler
61,Derrick White,SAS,3.0,1.3,67.0,0.75,1.0,0.3,1.3,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
62,Marco Belinelli,PHI,10.0,1.2,10.0,0.75,0.9,0.3,1.1,27.3,31.8,8.3,0.0,0.0,0.0,33.3,38.2,2017-18,ball-handler
63,Quinn Cook,GSW,17.0,1.2,27.0,0.76,0.9,0.4,0.9,40.0,43.3,9.5,19.0,4.8,0.0,38.1,42.1,2017-18,ball-handler
64,Derrick Rose,MIN,5.0,1.6,12.0,0.5,0.8,0.4,1.6,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
65,Alex Abrines,OKC,6.0,0.5,14.0,1.67,0.8,0.3,0.5,66.7,83.3,0.0,0.0,0.0,0.0,66.7,0.0,2017-18,ball-handler
66,Norman Powell,TOR,6.0,1.0,35.0,0.83,0.8,0.3,0.7,50.0,50.0,16.7,16.7,0.0,0.0,50.0,0.0,2017-18,ball-handler
67,Wayne Ellington,MIA,5.0,0.2,3.0,4.0,0.8,0.2,0.2,100.0,150.0,100.0,0.0,100.0,100.0,100.0,0.0,2017-18,ball-handler
68,Josh Richardson,MIA,5.0,0.6,6.0,1.33,0.8,0.4,0.6,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2017-18,ball-handler
69,Justise Winslow,MIA,5.0,1.6,14.0,0.5,0.8,0.2,1.0,20.0,20.0,25.0,25.0,25.0,12.5,25.0,0.0,2017-18,ball-handler
70,Rudy Gay,SAS,5.0,1.8,12.0,0.44,0.8,0.4,1.4,28.6,28.6,0.0,22.2,0.0,0.0,22.2,0.0,2017-18,ball-handler
71,Shane Larkin,BOS,11.0,1.2,30.0,0.62,0.7,0.4,1.0,36.4,36.4,0.0,15.4,0.0,0.0,30.8,19.6,2017-18,ball-handler
72,Kelly Olynyk,MIA,5.0,0.2,2.0,3.0,0.6,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2017-18,ball-handler
73,Malcolm Brogdon,MIL,7.0,1.4,14.0,0.4,0.6,0.3,0.7,40.0,40.0,0.0,50.0,0.0,0.0,20.0,1.8,2017-18,ball-handler
74,Luc Mbah a Moute,HOU,9.0,0.4,9.0,1.25,0.6,0.2,0.4,50.0,62.5,0.0,0.0,0.0,0.0,50.0,0.0,2017-18,ball-handler
75,Shaun Livingston,GSW,21.0,0.5,7.0,1.1,0.5,0.2,0.4,55.6,55.6,10.0,0.0,0.0,0.0,60.0,94.7,2017-18,ball-handler
76,Pat Connaughton,POR,4.0,0.3,6.0,2.0,0.5,0.3,0.3,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2017-18,ball-handler
77,Dario Saric,PHI,10.0,0.4,2.0,1.25,0.5,0.2,0.3,66.7,66.7,25.0,25.0,25.0,25.0,50.0,0.0,2017-18,ball-handler
78,CJ Miles,TOR,10.0,0.6,7.0,0.83,0.5,0.1,0.2,50.0,50.0,16.7,50.0,16.7,0.0,33.3,0.0,2017-18,ball-handler
79,Rodney McGruder,MIA,4.0,0.5,50.0,1.0,0.5,0.3,0.5,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2017-18,ball-handler
80,Raul Neto,UTA,8.0,1.0,28.0,0.5,0.5,0.3,0.8,33.3,33.3,0.0,25.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
81,Jae Crowder,UTA,11.0,0.8,7.0,0.67,0.5,0.2,0.7,25.0,37.5,0.0,11.1,0.0,0.0,22.2,0.0,2017-18,ball-handler
82,Rodney Hood,CLE,17.0,1.2,18.0,0.45,0.5,0.2,0.9,26.7,30.0,0.0,25.0,0.0,0.0,20.0,7.0,2017-18,ball-handler
83,Joel Embiid,PHI,8.0,0.4,2.0,1.33,0.5,0.3,0.3,100.0,100.0,0.0,33.3,0.0,0.0,66.7,0.0,2017-18,ball-handler
84,Jose Calderon,CLE,13.0,0.6,25.0,0.88,0.5,0.2,0.5,42.9,50.0,0.0,12.5,0.0,0.0,37.5,0.0,2017-18,ball-handler
85,JR Smith,CLE,22.0,0.7,7.0,0.56,0.4,0.2,0.6,28.6,32.1,0.0,12.5,0.0,0.0,25.0,12.5,2017-18,ball-handler
86,Ty Lawson,WAS,5.0,1.8,28.0,0.22,0.4,0.0,1.4,0.0,0.0,11.1,11.1,0.0,0.0,11.1,0.0,2017-18,ball-handler
87,DeAndre Liggins,NOP,3.0,0.7,50.0,0.5,0.3,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0,2017-18,ball-handler
88,Matthew Dellavedova,MIL,6.0,1.0,32.0,0.33,0.3,0.0,0.5,0.0,0.0,16.7,33.3,16.7,0.0,16.7,0.0,2017-18,ball-handler
89,Jabari Parker,MIL,7.0,0.6,5.0,0.5,0.3,0.1,0.4,33.3,33.3,0.0,25.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
90,Joe Johnson,HOU,8.0,0.5,20.0,0.5,0.3,0.1,0.5,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
91,Bojan Bogdanovic,IND,7.0,0.4,3.0,0.67,0.3,0.1,0.1,100.0,100.0,0.0,66.7,0.0,0.0,33.3,0.0,2017-18,ball-handler
92,Tomas Satoransky,WAS,6.0,0.7,22.0,0.5,0.3,0.2,0.5,33.3,33.3,0.0,25.0,0.0,0.0,25.0,0.0,2017-18,ball-handler
93,Justin Anderson,PHI,7.0,0.3,20.0,1.0,0.3,0.1,0.1,100.0,100.0,0.0,50.0,0.0,0.0,50.0,0.0,2017-18,ball-handler
94,Klay Thompson,GSW,21.0,0.5,3.0,0.7,0.3,0.1,0.3,42.9,50.0,0.0,30.0,0.0,0.0,30.0,28.1,2017-18,ball-handler
95,Nene,HOU,11.0,0.2,6.0,1.5,0.3,0.1,0.2,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2017-18,ball-handler
96,Marcus Morris Sr.,BOS,19.0,0.5,4.0,0.4,0.2,0.1,0.5,22.2,22.2,10.0,0.0,0.0,0.0,20.0,1.8,2017-18,ball-handler
97,Nick Young,GSW,20.0,0.2,5.0,1.0,0.2,0.1,0.2,33.3,50.0,0.0,0.0,0.0,0.0,33.3,0.0,2017-18,ball-handler
98,Royce O'Neale,UTA,11.0,0.5,6.0,0.4,0.2,0.0,0.2,0.0,0.0,20.0,40.0,20.0,0.0,20.0,0.0,2017-18,ball-handler
99,Nemanja Bjelica,MIN,5.0,0.2,5.0,1.0,0.2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2017-18,ball-handler
100,Ryan Anderson,HOU,11.0,0.1,5.0,2.0,0.2,0.1,0.1,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2017-18,ball-handler
101,Clint Capela,HOU,17.0,0.1,1.0,1.0,0.1,0.1,0.1,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2017-18,ball-handler
102,Jeff Green,CLE,22.0,0.3,3.0,0.33,0.1,0.0,0.1,0.0,0.0,33.3,33.3,33.3,0.0,16.7,0.0,2017-18,ball-handler
103,Kevin Love,CLE,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
104,Abdel Nader,BOS,11.0,0.4,21.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
105,Andre Iguodala,GSW,15.0,0.3,4.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
106,Shabazz Muhammad,MIL,4.0,0.8,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
107,Trevor Ariza,HOU,17.0,0.2,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
108,Markelle Fultz,PHI,3.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
109,Draymond Green,GSW,21.0,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
110,P.J. Tucker,HOU,17.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
111,Jerami Grant,OKC,6.0,0.3,4.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
112,Kyle Korver,CLE,22.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
113,Brandon Jennings,MIL,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
114,Robert Covington,PHI,10.0,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
115,Al Horford,BOS,19.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
116,Zaza Pachulia,GSW,7.0,0.1,6.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
117,Semi Ojeleye,BOS,17.0,0.1,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
118,Aaron Brooks,MIN,2.0,0.5,25.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
119,Serge Ibaka,TOR,10.0,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
120,Bam Adebayo,MIA,5.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
121,Darius Miller,NOP,9.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
122,OG Anunoby,TOR,10.0,0.1,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
123,Kyle Anderson,SAS,5.0,0.2,4.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
124,Tyus Jones,MIN,4.0,0.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
125,Ersan Ilyasova,PHI,10.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
126,Danny Green,SAS,5.0,0.2,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,ball-handler
127,Tyler Johnson,MIA,5.0,1.2,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,2017-18,ball-handler
128,Gerald Green,HOU,17.0,0.4,7.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,2017-18,ball-handler
0,Lou Williams,LAC,6.0,13.8,58.9,0.89,12.3,4.3,10.0,43.3,44.2,18.1,14.5,16.9,4.8,44.6,57.1,2018-19,ball-handler
1,Damian Lillard,POR,16.0,11.7,42.4,0.96,11.3,3.7,8.9,41.5,52.5,9.1,15.0,7.5,0.0,40.6,76.2,2018-19,ball-handler
2,D'Angelo Russell,BKN,5.0,14.0,58.8,0.74,10.4,3.8,12.0,31.7,36.7,7.1,11.4,7.1,4.3,30.0,23.8,2018-19,ball-handler
3,Stephen Curry,GSW,22.0,7.8,30.7,1.13,8.9,2.9,6.1,47.0,57.1,12.8,12.2,8.7,2.9,46.5,90.5,2018-19,ball-handler
4,CJ McCollum,POR,16.0,9.1,36.0,0.92,8.4,3.3,7.9,41.7,47.6,6.2,8.2,6.2,1.4,41.1,66.7,2018-19,ball-handler
5,Reggie Jackson,DET,4.0,9.0,48.6,0.92,8.3,3.5,8.0,43.8,46.9,5.6,5.6,5.6,0.0,44.4,64.5,2018-19,ball-handler
6,Donovan Mitchell,UTA,5.0,12.0,40.5,0.68,8.2,2.8,9.4,29.8,30.9,13.3,8.3,11.7,0.0,35.0,14.3,2018-19,ball-handler
7,DeMar DeRozan,SAS,7.0,8.3,38.2,0.98,8.1,2.9,6.4,44.4,44.4,17.2,6.9,13.8,1.7,50.0,79.4,2018-19,ball-handler
8,Kawhi Leonard,TOR,24.0,7.5,27.4,1.06,8.0,2.9,5.8,49.3,55.4,12.8,13.3,10.0,3.9,47.2,87.3,2018-19,ball-handler
9,Caris LeVert,BKN,5.0,8.8,45.8,0.89,7.8,3.4,7.6,44.7,48.7,6.8,11.4,6.8,4.5,40.9,54.0,2018-19,ball-handler
10,Jamal Murray,DEN,14.0,8.1,37.5,0.85,6.9,2.6,6.8,37.9,42.1,7.1,8.8,5.3,0.0,38.9,41.3,2018-19,ball-handler
11,Dennis Schroder,OKC,5.0,6.2,44.3,1.0,6.2,2.6,5.0,52.0,52.0,9.7,9.7,6.5,0.0,51.6,82.3,2018-19,ball-handler
12,Chris Paul,HOU,11.0,6.5,34.6,0.93,6.1,2.3,4.5,51.0,55.1,9.7,22.2,4.2,0.0,44.4,71.4,2018-19,ball-handler
13,Kyrie Irving,BOS,9.0,7.0,27.9,0.87,6.1,2.4,5.4,44.9,48.0,7.9,14.3,4.8,0.0,42.9,49.2,2018-19,ball-handler
14,Derrick White,SAS,7.0,5.0,34.7,1.2,6.0,2.4,3.9,63.0,66.7,14.3,11.4,14.3,2.9,60.0,93.7,2018-19,ball-handler
15,Darren Collison,IND,4.0,7.0,48.3,0.86,6.0,2.3,5.0,45.0,50.0,7.1,21.4,7.1,0.0,39.3,44.4,2018-19,ball-handler
16,D.J. Augustin,ORL,5.0,5.2,48.1,1.12,5.8,1.8,3.4,52.9,61.8,15.4,19.2,15.4,0.0,50.0,88.9,2018-19,ball-handler
17,Jimmy Butler,PHI,12.0,6.2,32.7,0.91,5.6,1.9,4.8,39.7,41.4,16.2,9.5,13.5,4.1,43.2,60.3,2018-19,ball-handler
18,Spencer Dinwiddie,BKN,5.0,5.6,37.3,0.96,5.4,2.2,4.8,45.8,50.0,7.1,7.1,7.1,0.0,46.4,77.8,2018-19,ball-handler
19,Tyreke Evans,IND,4.0,5.5,36.7,0.91,5.0,1.8,4.3,41.2,50.0,13.6,13.6,13.6,4.5,36.4,61.9,2018-19,ball-handler
20,Russell Westbrook,OKC,5.0,7.6,26.2,0.66,5.0,1.8,5.6,32.1,32.1,13.2,15.8,13.2,2.6,34.2,12.7,2018-19,ball-handler
21,Paul George,OKC,5.0,4.8,17.0,0.96,4.6,1.0,1.8,55.6,55.6,29.2,33.3,20.8,0.0,50.0,74.6,2018-19,ball-handler
22,Kevin Durant,GSW,12.0,3.4,12.4,1.32,4.5,1.6,2.8,57.6,69.7,12.2,12.2,7.3,4.9,53.7,95.2,2018-19,ball-handler
23,Ricky Rubio,UTA,5.0,6.4,34.8,0.69,4.4,1.8,4.6,39.1,39.1,9.4,18.8,6.3,0.0,34.4,15.9,2018-19,ball-handler
24,James Harden,HOU,11.0,6.0,18.6,0.7,4.2,1.5,4.2,37.0,42.4,6.1,22.7,4.5,1.5,30.3,17.5,2018-19,ball-handler
25,Tobias Harris,PHI,12.0,4.3,26.5,0.92,4.0,1.7,3.3,51.3,51.3,9.6,15.4,7.7,1.9,46.2,68.3,2018-19,ball-handler
26,Aaron Gordon,ORL,5.0,4.6,27.4,0.87,4.0,1.4,3.0,46.7,53.3,26.1,17.4,13.0,8.7,43.5,46.8,2018-19,ball-handler
27,Evan Fournier,ORL,5.0,5.4,31.8,0.7,3.8,1.6,4.6,34.8,39.1,3.7,11.1,3.7,0.0,33.3,20.6,2018-19,ball-handler
28,Luke Kennard,DET,4.0,4.5,34.6,0.78,3.5,1.3,4.0,31.3,34.4,11.1,0.0,11.1,0.0,38.9,30.2,2018-19,ball-handler
29,Eric Bledsoe,MIL,15.0,3.6,22.4,0.85,3.1,1.2,2.9,41.9,45.3,11.1,13.0,9.3,3.7,40.7,42.9,2018-19,ball-handler
30,Patty Mills,SAS,7.0,3.4,48.0,0.92,3.1,1.3,2.9,45.0,47.5,12.5,4.2,12.5,0.0,45.8,64.5,2018-19,ball-handler
31,Shabazz Napier,BKN,3.0,1.7,35.7,1.8,3.0,1.0,1.3,75.0,87.5,20.0,0.0,20.0,0.0,80.0,0.0,2018-19,ball-handler
32,Ish Smith,DET,4.0,5.8,52.3,0.52,3.0,1.5,5.3,28.6,28.6,0.0,8.7,0.0,0.0,26.1,4.8,2018-19,ball-handler
33,Kyle Lowry,TOR,24.0,3.1,20.4,0.95,3.0,1.0,2.3,44.4,50.9,13.3,18.7,12.0,4.0,41.3,73.0,2018-19,ball-handler
34,Will Barton,DEN,14.0,3.2,28.0,0.89,2.9,1.1,2.6,44.4,47.2,11.1,8.9,8.9,0.0,44.4,55.6,2018-19,ball-handler
35,Blake Griffin,DET,4.0,3.5,29.8,0.79,2.8,1.3,3.0,41.7,41.7,7.1,14.3,7.1,7.1,35.7,31.7,2018-19,ball-handler
36,Shai Gilgeous-Alexander,LAC,6.0,2.8,22.7,1.0,2.8,0.7,2.0,33.3,33.3,29.4,0.0,23.5,0.0,52.9,82.3,2018-19,ball-handler
37,Grayson Allen,UTA,2.0,2.0,40.0,1.25,2.5,1.0,2.0,50.0,50.0,25.0,0.0,25.0,25.0,50.0,0.0,2018-19,ball-handler
38,Monte Morris,DEN,14.0,3.2,46.4,0.71,2.3,1.1,2.9,36.6,36.6,4.4,4.4,2.2,0.0,37.8,22.2,2018-19,ball-handler
39,George Hill,MIL,15.0,2.2,23.7,1.03,2.3,0.8,1.6,50.0,54.2,12.1,15.2,3.0,0.0,48.5,84.1,2018-19,ball-handler
40,Jayson Tatum,BOS,9.0,2.6,15.6,0.87,2.2,0.9,2.0,44.4,47.2,8.7,13.0,8.7,0.0,43.5,46.8,2018-19,ball-handler
41,Danilo Gallinari,LAC,6.0,2.3,10.4,0.93,2.2,0.8,1.8,45.5,50.0,7.1,14.3,7.1,0.0,42.9,69.8,2018-19,ball-handler
42,Fred VanVleet,TOR,24.0,2.5,29.4,0.81,2.0,0.8,2.0,40.4,47.9,3.4,16.9,1.7,0.0,35.6,38.1,2018-19,ball-handler
43,Khris Middleton,MIL,15.0,3.1,19.0,0.6,1.9,0.6,2.2,27.3,36.4,6.4,23.4,6.4,0.0,25.5,9.5,2018-19,ball-handler
44,Gordon Hayward,BOS,9.0,2.3,22.6,0.76,1.8,0.7,1.9,35.3,35.3,9.5,9.5,9.5,0.0,38.1,27.0,2018-19,ball-handler
45,Michael Carter-Williams,ORL,5.0,2.8,33.3,0.64,1.8,0.8,2.6,30.8,30.8,14.3,7.1,14.3,14.3,28.6,11.1,2018-19,ball-handler
