,PLAYER,TEAM,GP,POSS,FREQ,PPP,PTS,FGM,FGA,FG%,EFG%,FT FREQ,TOV FREQ,SF FREQ,AND ONE FREQ,SCORE FREQ,PERCENTILE,Year,Playtype
11,Kendrick Nunn,MIA,4.0,3.0,25.5,0.67,2.0,1.0,3.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,8.3,2020-21,hand-off
12,Goran Dragic,MIA,4.0,2.5,15.2,0.8,2.0,0.5,2.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,25.0,2020-21,hand-off
13,Tim Hardaway Jr.,DAL,7.0,1.3,7.9,1.56,2.0,0.4,1.0,55.6,77.8,0.0,0.0,0.0,0.0,55.6,0.0,2020-21,hand-off
14,Joe Harris,BKN,12.0,2.0,17.8,0.88,1.8,0.7,2.0,33.3,43.8,0.0,0.0,0.0,0.0,33.3,34.8,2020-21,hand-off
15,Bryn Forbes,MIL,20.0,1.3,20.7,1.28,1.6,0.4,1.0,47.8,60.9,8.0,4.0,8.0,4.0,48.0,70.8,2020-21,hand-off
16,Norman Powell,POR,6.0,1.2,7.8,1.14,1.3,0.3,1.0,42.9,50.0,14.3,0.0,14.3,14.0,42.9,0.0,2020-21,hand-off
17,Cameron Payne,PHX,22.0,0.8,7.6,1.53,1.2,0.9,1.0,84.6,92.3,5.9,17.6,5.9,0.0,70.6,87.5,2020-21,hand-off
18,Reggie Bullock,NYK,5.0,0.6,6.7,2.0,1.2,0.8,1.0,66.7,100.0,0.0,0.0,0.0,0.0,66.7,0.0,2020-21,hand-off
19,Trae Young,ATL,16.0,0.7,2.3,1.55,1.1,0.8,1.0,70.0,85.0,0.0,9.1,0.0,0.0,63.6,91.7,2020-21,hand-off
20,Chandler Hutchison,WAS,2.0,0.5,14.3,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2020-21,hand-off
21,Bojan Bogdanovic,UTA,11.0,0.6,3.9,1.57,1.0,0.9,1.0,83.3,83.3,14.3,0.0,0.0,0.0,85.7,0.0,2020-21,hand-off
22,Khris Middleton,MIL,23.0,1.2,5.0,0.82,1.0,0.4,1.0,39.1,41.3,7.1,10.7,3.6,0.0,39.3,29.2,2020-21,hand-off
23,Evan Fournier,BOS,5.0,0.6,4.2,1.67,1.0,0.0,0.0,100.0,150.0,33.3,33.3,33.3,0.0,66.7,0.0,2020-21,hand-off
24,Grayson Allen,MEM,5.0,0.8,11.8,1.25,1.0,0.6,1.0,50.0,62.5,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
25,Donte DiVincenzo,MIL,3.0,1.3,18.2,0.75,1.0,0.3,1.0,33.3,50.0,0.0,25.0,0.0,0.0,25.0,0.0,2020-21,hand-off
26,Will Barton,DEN,3.0,1.3,8.2,0.75,1.0,0.0,1.0,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2020-21,hand-off
27,Markus Howard,DEN,9.0,0.7,15.8,1.33,0.9,0.7,1.0,50.0,66.7,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
28,James Harden,BKN,9.0,0.7,3.8,1.33,0.9,-0.1,0.0,50.0,75.0,33.3,33.3,33.3,0.0,50.0,0.0,2020-21,hand-off
29,Tyler Herro,MIA,4.0,1.0,9.1,0.75,0.8,0.5,1.0,33.3,50.0,0.0,25.0,0.0,0.0,25.0,0.0,2020-21,hand-off
30,Jrue Holiday,MIL,23.0,0.9,4.2,0.95,0.8,0.6,1.0,44.4,47.2,10.0,10.0,10.0,10.0,40.0,54.2,2020-21,hand-off
31,Jordan Clarkson,UTA,11.0,0.5,2.5,1.8,0.8,-0.2,0.0,60.0,90.0,0.0,0.0,0.0,0.0,60.0,0.0,2020-21,hand-off
32,Facundo Campazzo,DEN,10.0,0.6,6.2,1.33,0.8,0.7,1.0,50.0,66.7,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
33,Luke Kennard,LAC,15.0,0.6,12.9,1.33,0.8,0.7,1.0,44.4,55.6,22.2,0.0,22.2,22.0,44.4,0.0,2020-21,hand-off
34,Danny Green,PHI,8.0,0.5,7.5,1.5,0.8,-0.3,0.0,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
35,LeBron James,LAL,6.0,1.2,4.7,0.71,0.8,0.2,1.0,28.6,35.7,0.0,0.0,0.0,0.0,28.6,0.0,2020-21,hand-off
36,Jayson Tatum,BOS,5.0,0.8,2.7,1.0,0.8,0.6,1.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
37,Davis Bertans,WAS,4.0,0.3,3.2,3.0,0.8,0.0,0.0,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
38,Tobias Harris,PHI,12.0,0.9,4.4,0.91,0.8,0.5,1.0,45.5,45.5,0.0,0.0,0.0,0.0,45.5,50.0,2020-21,hand-off
39,CJ McCollum,POR,6.0,1.3,6.0,0.5,0.7,0.3,1.0,33.3,33.3,0.0,25.0,0.0,0.0,25.0,0.0,2020-21,hand-off
40,Kevin Huerter,ATL,18.0,0.9,8.3,0.71,0.7,0.6,1.0,38.5,42.3,5.9,17.6,5.9,0.0,35.3,12.5,2020-21,hand-off
41,Kawhi Leonard,LAC,11.0,0.7,3.0,1.0,0.7,0.6,1.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
42,Paul George,LAC,19.0,0.8,3.1,0.88,0.7,0.6,1.0,36.4,50.0,12.5,18.8,12.5,0.0,37.5,34.8,2020-21,hand-off
43,Jaren Jackson Jr.,MEM,5.0,0.4,3.1,1.5,0.6,-0.2,0.0,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
44,Reggie Jackson,LAC,19.0,0.5,3.3,1.1,0.6,-0.3,0.0,44.4,61.1,0.0,10.0,0.0,0.0,40.0,62.5,2020-21,hand-off
45,De'Anthony Melton,MEM,5.0,0.4,5.6,1.5,0.6,0.0,0.0,100.0,150.0,0.0,50.0,0.0,0.0,50.0,0.0,2020-21,hand-off
46,Jordan Nwora,MIL,5.0,0.2,4.5,3.0,0.6,0.0,0.0,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
47,Alec Burks,NYK,5.0,0.2,1.5,3.0,0.6,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2020-21,hand-off
48,Aaron Nesmith,BOS,5.0,0.4,9.5,1.5,0.6,0.0,0.0,100.0,150.0,0.0,50.0,0.0,0.0,50.0,0.0,2020-21,hand-off
49,Furkan Korkmaz,PHI,12.0,1.1,15.7,0.54,0.6,0.3,1.0,27.3,31.8,0.0,15.4,0.0,0.0,23.1,4.2,2020-21,hand-off
50,Romeo Langford,BOS,4.0,0.3,2.9,2.0,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
51,Monte Morris,DEN,10.0,0.7,5.2,0.71,0.5,0.5,1.0,16.7,25.0,14.3,0.0,14.3,0.0,28.6,0.0,2020-21,hand-off
52,Mike Conley,UTA,6.0,0.3,2.2,1.5,0.5,-0.2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,2020-21,hand-off
53,Jabari Parker,BOS,4.0,0.3,3.2,2.0,0.5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2020-21,hand-off
54,Rajon Rondo,LAC,13.0,0.4,6.9,1.2,0.5,-0.2,0.0,50.0,75.0,0.0,20.0,0.0,0.0,40.0,0.0,2020-21,hand-off
55,Joe Ingles,UTA,11.0,0.3,3.2,1.67,0.5,-0.1,0.0,66.7,83.3,0.0,0.0,0.0,0.0,66.7,0.0,2020-21,hand-off
56,Jimmy Butler,MIA,4.0,0.8,3.5,0.67,0.5,-0.5,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,2020-21,hand-off
57,Royce O'Neale,UTA,11.0,0.2,2.0,2.5,0.5,0.0,0.0,100.0,125.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
58,Jonas Valanciunas,MEM,5.0,0.2,1.4,2.0,0.4,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
59,Mike James,BKN,9.0,0.3,6.5,1.33,0.4,-0.1,0.0,66.7,66.7,0.0,0.0,0.0,0.0,66.7,0.0,2020-21,hand-off
60,Marcus Smart,BOS,5.0,0.6,3.4,0.67,0.4,-0.2,0.0,50.0,50.0,0.0,33.3,0.0,0.0,33.3,0.0,2020-21,hand-off
61,Giannis Antetokounmpo,MIL,21.0,0.3,1.2,1.29,0.4,-0.1,0.0,66.7,75.0,0.0,14.3,0.0,0.0,57.1,0.0,2020-21,hand-off
62,Derrick Rose,NYK,5.0,0.4,2.1,1.0,0.4,-0.2,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
63,Marcus Morris Sr.,LAC,19.0,0.2,1.3,2.0,0.3,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
64,Nikola Jokic,DEN,10.0,0.1,0.4,3.0,0.3,0.0,0.0,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
65,Joel Embiid,PHI,11.0,0.2,0.7,1.5,0.3,-0.1,0.0,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
66,Pat Connaughton,MIL,23.0,0.3,5.1,1.0,0.3,-0.1,0.0,50.0,50.0,14.3,14.3,14.3,14.0,42.9,0.0,2020-21,hand-off
67,Bogdan Bogdanovic,ATL,18.0,0.7,4.6,0.46,0.3,0.5,1.0,25.0,25.0,0.0,7.7,0.0,0.0,23.1,0.0,2020-21,hand-off
68,JaMychal Green,DEN,10.0,0.2,3.8,1.5,0.3,-0.1,0.0,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
69,Tyler Johnson,BKN,8.0,0.3,10.5,1.0,0.3,-0.1,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
70,Kyle Kuzma,LAL,6.0,0.7,7.0,0.5,0.3,0.5,1.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2020-21,hand-off
71,Alex Caruso,LAL,6.0,0.5,6.5,0.67,0.3,-0.2,0.0,50.0,50.0,0.0,33.3,0.0,0.0,33.3,0.0,2020-21,hand-off
72,Dorian Finney-Smith,DAL,7.0,0.1,1.3,2.0,0.3,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,2020-21,hand-off
73,Wesley Matthews,LAL,6.0,0.5,8.3,0.67,0.3,-0.3,0.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,2020-21,hand-off
74,Jalen Brunson,DAL,7.0,0.3,3.8,1.0,0.3,-0.1,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2020-21,hand-off
75,Kristaps Porzingis,DAL,7.0,0.1,1.2,2.0,0.3,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
76,E'Twaun Moore,PHX,7.0,0.1,4.8,2.0,0.3,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
77,Thanasis Antetokounmpo,MIL,13.0,0.1,7.7,2.0,0.2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,2020-21,hand-off
78,Tyrese Maxey,PHI,12.0,0.5,7.4,0.33,0.2,-0.4,0.0,16.7,16.7,0.0,0.0,0.0,0.0,16.7,0.0,2020-21,hand-off
79,Landry Shamet,BKN,12.0,0.3,6.1,0.67,0.2,-0.2,0.0,33.3,33.3,0.0,0.0,0.0,0.0,33.3,0.0,2020-21,hand-off
80,Austin Rivers,DEN,10.0,0.7,8.1,0.29,0.2,-0.4,0.0,20.0,20.0,0.0,14.3,14.3,0.0,14.3,0.0,2020-21,hand-off
81,Cameron Johnson,PHX,21.0,0.2,3.5,0.6,0.1,-0.1,0.0,25.0,37.5,0.0,20.0,0.0,0.0,20.0,0.0,2020-21,hand-off
82,John Collins,ATL,18.0,0.1,0.5,2.0,0.1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
83,Torrey Craig,PHX,22.0,0.0,1.1,2.0,0.1,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2020-21,hand-off
84,Jae Crowder,PHX,22.0,0.2,1.9,0.75,0.1,-0.1,0.0,25.0,37.5,0.0,0.0,0.0,0.0,25.0,0.0,2020-21,hand-off
85,Chris Paul,PHX,20.0,0.3,1.6,0.33,0.1,-0.3,0.0,0.0,0.0,16.7,0.0,0.0,0.0,16.7,0.0,2020-21,hand-off
86,Aaron Gordon,DEN,10.0,0.4,3.2,0.25,0.1,-0.2,0.0,0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,2020-21,hand-off
87,Kris Dunn,ATL,5.0,0.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
88,Shake Milton,PHI,12.0,0.3,6.2,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2020-21,hand-off
89,Trevor Ariza,MIA,4.0,0.3,3.8,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
90,George Hill,PHI,12.0,0.3,5.1,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
91,Danilo Gallinari,ATL,18.0,0.1,0.9,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
92,Cassius Winston,WAS,3.0,0.3,10.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
93,Immanuel Quickley,NYK,5.0,0.2,2.4,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
94,Julius Randle,NYK,5.0,0.4,1.5,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
95,Kyle Anderson,MEM,5.0,0.4,4.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2020-21,hand-off
96,Russell Westbrook,WAS,5.0,0.4,1.6,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
97,Nathan Knight,ATL,6.0,0.3,25.0,0.0,0.0,-0.2,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2020-21,hand-off
98,Tyus Jones,MEM,5.0,0.4,11.1,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
99,Cam Reddish,ATL,4.0,0.5,4.7,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
100,Bobby Portis,MIL,20.0,0.1,1.2,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
101,Solomon Hill,ATL,14.0,0.1,7.4,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
102,Desmond Bane,MEM,5.0,0.4,9.1,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
103,Shaquille Harrison,DEN,9.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
104,Dennis Schroder,LAL,6.0,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
105,Brook Lopez,MIL,23.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
106,Josh Richardson,DAL,7.0,0.1,2.7,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
107,Payton Pritchard,BOS,5.0,0.2,4.8,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
108,Deandre Ayton,PHX,22.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
109,Anfernee Simons,POR,6.0,0.2,3.8,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
110,Trent Forrest,UTA,5.0,0.2,25.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
111,Reggie Perry,BKN,5.0,0.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
112,RJ Barrett,NYK,5.0,0.2,1.4,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
113,Nassir Little,POR,3.0,0.3,14.3,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
114,Kemba Walker,BOS,3.0,0.3,1.9,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
115,Lou Williams,ATL,18.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
116,Ja Morant,MEM,5.0,1.8,6.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,2020-21,hand-off
117,Sam Merrill,MIL,8.0,0.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
118,Jevon Carter,PHX,7.0,0.1,11.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
119,Ish Smith,WAS,5.0,0.2,2.1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
120,Patrick Beverley,LAC,17.0,0.1,1.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
121,De'Andre Hunter,ATL,5.0,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2020-21,hand-off
122,Tony Snell,ATL,9.0,0.1,5.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
123,Matisse Thybulle,PHI,12.0,0.1,1.8,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
124,Garrison Mathews,WAS,5.0,0.4,18.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21,hand-off
0,Stephen Curry,GSW,11.0,3.0,12.2,1.12,3.4,1.1,2.3,48.0,64.0,12.1,12.1,9.1,0.0,45.5,61.1,2021-22,hand-off
1,Devin Booker,PHX,9.0,2.0,7.6,1.69,3.0,1.1,1.6,71.0,89.0,6.3,6.3,6.3,0.0,68.8,94.4,2021-22,hand-off
2,Duncan Robinson,MIA,8.0,1.0,35.7,2.2,2.8,0.8,1.1,67.0,100.0,20.0,0.0,20.0,10.0,70.0,100.0,2021-22,hand-off
3,CJ McCollum,NOP,6.0,2.0,9.8,1.07,2.7,1.2,2.2,54.0,62.0,0.0,13.3,0.0,0.0,46.7,50.0,2021-22,hand-off
4,Kevin Knox II,ATL,2.0,1.0,13.3,2.5,2.5,0.5,0.5,100.0,150.0,50.0,0.0,50.0,0.0,100.0,0.0,2021-22,hand-off
5,Brandon Ingram,NOP,6.0,2.0,6.9,1.18,2.2,0.7,1.3,50.0,62.0,18.2,9.1,18.2,0.0,54.5,66.7,2021-22,hand-off
6,Desmond Bane,MEM,12.0,2.0,10.0,1.32,2.1,0.8,1.4,59.0,74.0,0.0,10.5,0.0,0.0,52.6,77.8,2021-22,hand-off
7,Kevin Durant,BKN,4.0,2.0,8.2,0.7,1.8,0.8,1.8,43.0,43.0,20.0,20.0,20.0,10.0,30.0,22.2,2021-22,hand-off
8,Klay Thompson,GSW,11.0,2.0,8.0,1.12,1.7,0.6,1.3,50.0,68.0,0.0,17.6,0.0,0.0,41.2,55.6,2021-22,hand-off
9,Donovan Mitchell,UTA,6.0,2.0,8.4,0.71,1.7,0.8,2.3,36.0,36.0,0.0,0.0,0.0,0.0,35.7,29.4,2021-22,hand-off
10,Grayson Allen,MIL,11.0,1.0,13.8,1.5,1.6,0.6,1.0,64.0,77.0,8.3,8.3,8.3,8.0,58.3,88.9,2021-22,hand-off
11,Max Strus,MIA,11.0,3.0,21.1,0.64,1.6,0.5,2.2,21.0,31.0,7.1,7.1,7.1,0.0,25.0,16.7,2021-22,hand-off
12,Kyrie Irving,BKN,4.0,2.0,7.2,1.0,1.5,0.5,1.3,40.0,40.0,16.7,0.0,16.7,0.0,50.0,0.0,2021-22,hand-off
13,Jalen Brunson,DAL,12.0,1.0,5.3,1.21,1.4,0.7,1.1,62.0,65.0,0.0,7.1,0.0,0.0,57.1,72.2,2021-22,hand-off
14,Tyler Herro,MIA,11.0,2.0,12.7,0.71,1.4,0.6,1.5,41.0,44.0,0.0,19.0,0.0,0.0,33.3,29.4,2021-22,hand-off
15,Dillon Brooks,MEM,11.0,1.0,4.9,1.4,1.3,0.5,0.7,62.0,75.0,10.0,10.0,0.0,0.0,60.0,83.3,2021-22,hand-off
16,Jrue Holiday,MIL,11.0,1.0,5.8,0.93,1.3,0.5,1.2,46.0,54.0,0.0,13.3,0.0,0.0,40.0,44.4,2021-22,hand-off
17,Pascal Siakam,TOR,6.0,1.0,2.9,1.75,1.2,0.5,0.7,75.0,88.0,0.0,0.0,0.0,0.0,75.0,0.0,2021-22,hand-off
18,Monte Morris,DEN,5.0,1.0,6.3,1.5,1.2,0.2,0.2,100.0,100.0,50.0,25.0,50.0,0.0,75.0,0.0,2021-22,hand-off
19,Marcus Smart,BOS,9.0,1.0,4.0,1.83,1.2,0.3,0.4,75.0,100.0,33.3,0.0,16.7,0.0,83.3,0.0,2021-22,hand-off
20,Pat Connaughton,MIL,11.0,1.0,7.7,1.71,1.1,0.5,0.5,83.0,100.0,0.0,14.3,0.0,0.0,71.4,0.0,2021-22,hand-off
21,Jimmy Butler,MIA,10.0,1.0,4.1,0.9,0.9,0.3,0.8,38.0,56.0,0.0,20.0,0.0,0.0,30.0,38.9,2021-22,hand-off
22,Jordan Poole,GSW,11.0,2.0,13.4,0.39,0.9,0.2,1.8,10.0,15.0,7.7,15.4,7.7,0.0,15.4,0.0,2021-22,hand-off
23,Gabe Vincent,MIA,11.0,1.0,8.3,1.13,0.8,0.3,0.7,38.0,50.0,12.5,0.0,12.5,12.0,37.5,0.0,2021-22,hand-off
24,Luka Doncic,DAL,9.0,1.0,3.2,0.78,0.8,0.2,0.8,29.0,36.0,11.1,11.1,11.1,0.0,33.3,0.0,2021-22,hand-off
25,Patty Mills,BKN,4.0,0.0,5.9,3.0,0.8,0.3,0.3,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
26,Victor Oladipo,MIA,8.0,1.0,6.9,0.86,0.8,0.1,0.5,25.0,25.0,28.6,14.3,14.3,0.0,42.9,0.0,2021-22,hand-off
27,Mike Conley,UTA,6.0,1.0,6.5,0.8,0.7,0.2,0.5,33.0,33.0,20.0,20.0,20.0,0.0,40.0,0.0,2021-22,hand-off
28,Troy Brown Jr.,CHI,3.0,1.0,10.0,1.0,0.7,0.3,0.7,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
29,Jordan Clarkson,UTA,6.0,1.0,4.4,1.0,0.7,0.2,0.3,50.0,50.0,25.0,25.0,25.0,0.0,50.0,0.0,2021-22,hand-off
30,Gary Trent Jr.,TOR,6.0,1.0,4.3,1.0,0.7,0.3,0.7,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
31,Aaron Holiday,PHX,5.0,0.0,11.1,3.0,0.6,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
32,Bones Hyland,DEN,5.0,0.0,4.1,1.5,0.6,0.2,0.4,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
33,Nikola Vucevic,CHI,5.0,0.0,1.0,3.0,0.6,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
34,Jaylen Brown,BOS,10.0,1.0,4.6,0.5,0.5,0.1,0.5,20.0,20.0,20.0,30.0,20.0,0.0,30.0,5.6,2021-22,hand-off
35,Scottie Barnes,TOR,4.0,0.0,1.8,2.0,0.5,0.3,0.3,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
36,Tyus Jones,MEM,12.0,1.0,9.2,0.55,0.5,0.2,0.8,20.0,30.0,0.0,9.1,0.0,0.0,18.2,11.1,2021-22,hand-off
37,Chris Paul,PHX,12.0,0.0,2.6,1.2,0.5,0.2,0.3,67.0,67.0,20.0,20.0,20.0,0.0,60.0,0.0,2021-22,hand-off
38,Bogdan Bogdanovic,ATL,4.0,0.0,3.4,1.0,0.5,0.3,0.5,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
39,Juan Toscano-Anderson,GSW,6.0,0.0,15.4,1.5,0.5,0.2,0.3,50.0,75.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
40,Spencer Dinwiddie,DAL,12.0,0.0,1.8,2.0,0.5,0.2,0.2,100.0,100.0,33.3,0.0,33.3,0.0,100.0,0.0,2021-22,hand-off
41,Trey Murphy III,NOP,6.0,0.0,4.0,3.0,0.5,0.2,0.2,100.0,150.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
42,Seth Curry,BKN,4.0,1.0,9.3,0.5,0.5,0.3,1.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2021-22,hand-off
43,Zach LaVine,CHI,4.0,1.0,4.9,0.5,0.5,0.3,0.8,33.0,33.0,0.0,25.0,0.0,0.0,25.0,0.0,2021-22,hand-off
44,Wesley Matthews,MIL,11.0,1.0,10.4,0.71,0.5,0.2,0.6,29.0,36.0,0.0,0.0,0.0,0.0,28.6,0.0,2021-22,hand-off
45,Coby White,CHI,5.0,0.0,1.9,2.0,0.4,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
46,Danilo Gallinari,ATL,5.0,0.0,1.8,2.0,0.4,0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,2021-22,hand-off
47,Aaron Gordon,DEN,5.0,0.0,2.7,1.0,0.4,0.2,0.4,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,2021-22,hand-off
48,Shake Milton,PHI,12.0,0.0,7.4,1.25,0.4,0.1,0.3,33.0,33.0,25.0,0.0,25.0,0.0,50.0,0.0,2021-22,hand-off
